customer_id,adopted_new_product
C94070-632856,0
C82334-556568,1
C95969-73686,0
C12554-589670,1
C36560-931509,0
C77401-39772,0
C86522-255006,0
C95101-431603,1
C87987-785219,0
C81249-624604,0
C88804-322406,1
C28990-333077,0
C33457-700715,0
C68573-936483,0
C37829-88311,0
C97382-859374,0
C7228-709166,0
C89987-301493,1
C82298-275899,0
C61377-225820,0
C41949-670797,1
C93602-198369,1
C57828-67944,0
C35837-495413,1
C14576-49967,0
C92209-10500,1
C4724-165738,0
C47747-225936,0
C8808-810751,1
C29035-539603,0
C56490-970829,0
C64782-200039,0
C20893-661312,1
C27742-251115,0
C85713-445261,0
C43285-909171,1
C97904-331672,1
C63226-906196,0
C50928-588999,1
C2699-545820,1
C7561-342884,0
C33475-671850,1
C16548-178962,1
C7386-308152,1
C13070-237041,0
C45769-477072,1
C57227-676801,1
C70494-593447,1
C37182-482081,0
C5152-887117,0
C38650-260626,1
C59710-249589,0
C76694-749623,0
C51326-408469,0
C99210-831332,0
C73784-690929,1
C56680-276969,0
C49721-514225,0
C19927-895888,1
C22336-749187,1
C33689-819937,1
C6451-460375,1
C32568-648008,0
C92657-915934,0
C23503-382008,1
C64741-326048,0
C84800-257984,0
C28174-237752,0
C55522-992998,0
C79533-487233,0
C1050-116787,0
C89217-421548,0
C64306-902320,0
C25075-447579,0
C30758-117208,0
C8723-946410,0
C21986-922687,0
C45105-151337,1
C22683-581517,0
C24462-904682,1
C95564-963250,0
C50101-672452,0
C3538-144135,1
C57700-230077,0
C48324-237984,0
C41365-352410,0
C80903-521427,0
C38002-832651,1
C59189-605958,0
C87818-149462,0
C50291-576697,1
C33177-54083,0
C39889-771260,0
C38829-859519,0
C34304-115497,1
C94507-659363,1
C27977-346320,0
C16202-614878,0
C64035-397129,0
C45522-766960,0
C31935-383259,0
C1108-825714,0
C4355-93826,0
C41537-142632,1
C80235-99761,0
C72876-723586,1
C60314-792868,1
C18832-483271,0
C45658-167959,1
C54746-450831,1
C83674-393144,0
C14259-557775,1
C46473-782413,1
C45884-633204,0
C38762-42993,0
C59192-706440,0
C12078-175681,0
C97061-973759,0
C17400-711895,1
C26667-492119,0
C89096-251646,0
C1413-478061,0
C68527-360106,0
C49401-103481,0
C5366-213482,1
C31325-753187,1
C40923-185702,0
C35091-939027,0
C34183-73762,1
C31958-490046,0
C48882-866511,0
C11042-78195,0
C83768-626023,1
C64548-593231,0
C96615-286757,0
C58877-746553,0
C25697-20305,0
C3431-729645,0
C92597-234987,0
C36938-399803,0
C67664-714432,1
C21534-38360,1
C68856-92891,0
C39095-346386,0
C29818-229555,0
C6971-315374,1
C9292-116194,0
C42204-846486,0
C44315-914909,1
C61342-237182,1
C40695-335595,1
C91687-390239,0
C3442-855073,0
C72622-180557,1
C30203-367396,0
C20901-939836,1
C81839-850230,1
C12950-836498,1
C64190-834364,1
C62255-313802,1
C58370-292611,1
C40091-655364,0
C23590-876641,0
C11819-699982,0
C98816-99732,0
C86020-397300,0
C19436-649104,1
C96823-70713,0
C98146-587801,1
C80266-994609,0
C64801-960809,1
C69710-25630,0
C86122-30579,1
C29870-275026,0
C74939-346840,0
C37691-384369,1
C56869-295974,0
C46475-564338,1
C1181-486167,0
C81070-618014,0
C20763-51930,0
C23098-97030,1
C61837-592101,0
C31544-168424,1
C39916-364294,0
C93452-391362,0
C91838-307898,0
C13008-48925,1
C52030-647308,0
C86609-999007,0
C11981-874429,1
C48708-689285,0
C2378-573293,1
C13519-798621,1
C54545-318409,1
C36304-702873,1
C69901-239939,1
C39678-599155,1
C57193-541794,1
C37412-418760,0
C81045-94027,1
C41443-533660,0
C36631-908891,0
C26771-735643,0
C4531-736854,1
C45536-64821,0
C32435-854613,0
C33415-704258,0
C78411-662844,1
C39246-95066,0
C27775-896794,0
C96435-964508,0
C39199-870477,0
C12400-588940,1
C5214-594270,0
C63404-312219,0
C51141-488785,0
C55655-240699,0
C66438-331918,0
C52426-598943,0
C9066-793309,1
C66814-276880,0
C2179-690860,0
C65245-662862,0
C83178-134981,0
C38987-487659,0
C80341-288257,0
C82586-127887,0
C93797-311785,1
C59308-305366,1
C35870-981946,0
C22789-74198,1
C3390-799472,1
C61154-892667,1
C7907-391623,1
C52506-646040,0
C99716-294352,0
C42700-952707,0
C20637-696132,0
C23479-620723,0
C76640-719872,1
C32266-187995,0
C33409-597169,1
C20794-829827,0
C99656-436212,1
C72735-482696,0
C25140-935145,0
C13104-177207,0
C56692-160379,0
C45551-558879,0
C65244-30587,0
C90338-283941,1
C59961-452454,0
C74648-502207,1
C88344-156604,1
C41848-95339,0
C31844-182746,0
C73982-693389,0
C34887-407777,0
C22660-575938,1
C19435-762409,1
C85321-39321,1
C32268-605707,0
C5791-377080,0
C63628-441763,1
C31752-914672,0
C70616-879067,0
C63029-322927,1
C47745-26653,1
C43106-396710,0
C51501-259759,0
C90020-554246,0
C9797-317481,1
C99099-244818,1
C69545-732753,0
C23306-265508,0
C80453-895240,1
C9217-706254,0
C29687-639826,0
C17684-39844,1
C1048-960135,0
C17201-206834,0
C99651-940698,0
C16580-783076,1
C652-833791,1
C23143-816904,1
C35327-587816,0
C87784-337668,0
C4320-172985,1
C24099-630249,0
C18361-695281,0
C82925-297571,0
C20787-737704,1
C81754-383582,0
C41987-958990,0
C22875-778268,1
C61604-959989,1
C49023-241390,0
C80442-711915,1
C62612-15044,0
C25247-399415,1
C42045-295320,0
C90567-772295,0
C50053-197597,0
C33704-727804,0
C59457-168824,0
C41131-626329,0
C56088-345472,0
C1073-471907,0
C8618-124059,0
C99191-928419,1
C70478-539276,0
C48132-968834,0
C33995-563504,1
C97189-462469,1
C40921-886675,1
C90012-723704,0
C93032-657569,0
C8605-43850,1
C97128-54574,0
C55108-814107,0
C59375-728690,0
C81489-29152,0
C70916-410864,0
C39080-111584,1
C28853-155998,0
C8374-215398,0
C45496-844433,1
C76840-436310,1
C39492-869050,1
C20654-227377,0
C44109-273005,1
C4130-881527,0
C57931-792311,0
C5305-808715,0
C89194-151907,0
C24225-928109,0
C4566-398747,0
C19463-200229,1
C73506-366818,0
C96430-162861,0
C11010-155884,0
C97500-271224,1
C86832-361342,1
C48717-964046,0
C55881-784167,1
C57090-838102,1
C60105-426533,0
C61047-789730,0
C73605-22319,0
C34457-126421,1
C87609-904933,1
C33795-599595,0
C78007-161209,1
C49265-259826,1
C43963-459619,0
C26838-129820,0
C40838-790978,0
C63410-538921,1
C66053-713096,0
C34941-887838,0
C35913-454960,0
C15355-599096,1
C30304-685766,0
C66171-515459,1
C65610-572146,1
C69098-423339,1
C39992-663587,0
C56171-718133,0
C18452-689180,0
C56505-283540,0
C82252-437219,0
C13761-459337,1
C29398-469086,0
C49565-398715,0
C56303-54436,0
C91502-860060,0
C76397-872362,0
C74674-335885,1
C21136-315851,1
C90624-999101,0
C93805-758335,0
C52168-643348,0
C993-49735,0
C73317-101108,0
C95093-497322,0
C48343-510739,1
C15944-153180,0
C50074-479039,1
C79845-172645,0
C89607-168542,0
C41367-259831,0
C4362-136985,0
C41602-259131,0
C61520-711749,1
C98167-389022,1
C46440-365743,0
C76674-637827,1
C96082-475819,0
C10150-347951,1
C71438-124874,0
C85501-989866,0
C13154-625241,0
C96738-926659,1
C93605-598188,1
C93806-136469,0
C24362-914527,0
C23486-175593,0
C45387-53819,0
C56448-513876,0
C6371-812079,0
C38941-855638,1
C64199-158340,0
C70995-314930,1
C19232-402135,1
C17416-264909,0
C93408-491366,1
C50595-767144,0
C25694-828379,0
C76028-269104,0
C39974-992901,0
C25598-20152,1
C15633-879333,0
C6182-777522,1
C8626-182685,0
C26456-570929,1
C60884-794730,1
C18571-671975,0
C95659-635093,0
C54244-111860,0
C49463-516556,0
C36218-722161,0
C41362-770996,1
C7692-165022,0
C82948-774366,0
C9147-50862,1
C63575-546459,1
C20423-396052,0
C92199-443884,1
C31770-779657,1
C98082-72541,1
C69791-677551,0
C70607-598904,1
C76977-494582,0
C39226-337626,1
C18149-717535,0
C93239-516851,0
C52201-908360,0
C21321-10382,0
C80061-356061,0
C97266-131882,0
C10152-173820,0
C8669-268500,1
C47697-628961,0
C76443-619408,0
C87523-405586,1
C94947-934630,0
C42787-841597,0
C13952-731352,0
C78238-230277,0
C22849-698908,0
C6702-638794,1
C84629-795271,0
C83948-365544,0
C46838-948294,0
C25428-849786,1
C98752-393961,0
C59952-602566,0
C53617-950624,0
C7803-587795,0
C41550-954753,1
C24981-583029,0
C3521-670237,0
C81770-541611,0
C5386-543084,0
C18660-375379,0
C94913-181456,0
C32720-477505,1
C65882-229746,0
C71931-550349,0
C98316-857088,0
C86107-222334,0
C26574-916483,0
C19903-324266,1
C19021-528761,0
C4927-147972,0
C73919-194789,0
C48670-55374,1
C95547-803115,0
C13517-279490,0
C36285-406603,0
C12483-938170,0
C46806-673638,0
C98036-428721,1
C1059-710401,0
C92315-648424,1
C5450-87155,1
C16937-990528,1
C4847-422049,1
C98019-57760,0
C76630-89441,0
C89797-479696,0
C66451-506053,0
C8254-106389,0
C52910-368865,0
C45561-53460,0
C11581-689506,0
C94287-165825,0
C80201-455529,0
C30907-603426,1
C59439-553994,0
C25940-804195,0
C31633-73205,0
C77314-321852,0
C19728-808685,1
C82477-269792,0
C62889-222384,0
C27968-958273,1
C74965-792031,0
C74738-17423,1
C35888-165127,0
C84639-23899,0
C67593-27560,0
C84451-245423,0
C12234-713423,1
C10123-312802,1
C70838-404691,0
C54776-376561,0
C32224-985898,0
C50590-990902,1
C41938-900562,0
C5017-889333,1
C60973-888572,0
C21215-881084,0
C23679-247900,1
C57813-383048,1
C42649-879912,1
C91422-169426,0
C9278-87527,0
C10316-574046,0
C67876-208886,1
C6788-117850,1
C56813-737143,1
C10765-236375,1
C57582-805976,0
C9526-650021,0
C36603-104410,0
C73182-193114,0
C52336-348552,0
C12796-221713,0
C75533-690342,0
C51817-250772,0
C54407-428067,1
C71285-343782,1
C11158-984130,0
C87729-258894,1
C12671-202404,0
C57959-169451,0
C1515-497252,0
C86195-752718,1
C67535-41850,1
C27618-422495,1
C94743-163269,0
C1680-250367,0
C80829-676081,0
C62953-504876,1
C21970-558023,0
C96529-147646,1
C13337-529643,1
C2552-418369,1
C55331-243151,0
C38293-398145,0
C40799-147695,0
C59064-514989,0
C24540-840688,1
C53032-501185,0
C80607-899739,0
C36681-156952,1
C41211-822935,0
C85197-754229,1
C36536-380559,1
C82820-624805,0
C64711-639239,0
C64979-621898,1
C47623-447231,1
C49496-588967,0
C35645-239654,0
C77201-331393,1
C55061-750636,1
C54994-965616,0
C26666-864784,0
C75779-255776,0
C86415-704701,1
C60157-664439,0
C73566-822115,0
C36175-763857,0
C77235-755534,0
C38134-742266,0
C65196-975728,1
C50891-751463,1
C22245-802729,1
C13805-385961,0
C86952-43718,1
C68264-152799,1
C63052-788722,1
C96501-561416,0
C53844-998889,0
C56816-937244,1
C5841-217737,0
C75820-356821,0
C88674-126698,0
C84624-526491,1
C87919-151815,0
C83709-452962,1
C19967-176424,0
C55693-604948,1
C60561-830216,0
C58230-715682,0
C97566-325464,0
C36159-506750,0
C32087-307680,0
C36908-536669,1
C67655-768101,1
C33251-702593,0
C82090-55314,0
C12641-13546,0
C17066-220053,0
C32130-899629,0
C21547-749687,0
C3106-601082,1
C19721-538218,0
C59932-414656,0
C76043-748595,0
C97743-997368,1
C36724-444955,1
C67905-503895,1
C79760-672128,0
C159-803217,1
C89911-964381,0
C71337-77582,0
C64018-639030,1
C22505-981558,0
C78794-986399,0
C53732-73770,0
C82639-687682,0
C44296-224988,1
C68584-982678,0
C37414-940741,1
C6986-299489,0
C69734-175985,1
C49869-309946,1
C65402-400060,0
C4231-182289,1
C12979-514037,0
C46976-23184,1
C90098-822088,0
C81785-406220,1
C24188-435322,0
C13956-489387,0
C40413-850561,0
C40034-109912,1
C97065-785451,1
C42734-758390,1
C46412-297567,1
C98472-89104,0
C44610-102909,0
C28838-24046,0
C59072-682048,1
C21458-179987,1
C18649-779567,1
C99763-819921,0
C64165-20326,0
C74365-182882,1
C17615-690394,0
C62940-772322,1
C3131-606604,0
C71438-898242,0
C67752-743728,0
C42813-378208,0
C32032-909720,0
C7622-167063,1
C84444-426469,0
C12937-860933,0
C24596-109464,1
C71320-223754,1
C7121-370883,1
C7895-338544,0
C67930-640906,1
C27892-139427,0
C77634-937541,1
C77735-865720,1
C39327-830462,0
C43206-764677,1
C93362-218877,1
C10960-840208,0
C60251-698524,1
C14589-454172,0
C47208-485901,0
C5221-265234,1
C91476-349374,0
C42190-168868,0
C52738-502941,1
C29687-567466,1
C60689-776746,0
C70703-78504,0
C41308-852943,0
C14365-424641,0
C29338-467050,0
C81217-985974,0
C58750-323282,0
C97756-544080,1
C42431-943680,0
C91298-516253,1
C78896-18438,0
C46343-912973,0
C21537-721736,0
C60059-656308,0
C29408-439580,0
C96946-173553,1
C9962-621885,0
C75515-560511,0
C41099-883331,0
C50474-947641,0
C63986-564502,0
C64623-94387,1
C2634-127565,1
C90072-730139,0
C33019-777686,1
C85729-357962,1
C84079-561381,1
C74774-270827,0
C87697-332550,0
C1253-876007,0
C77442-244291,1
C31269-309740,0
C51604-279384,1
C42585-435354,1
C12156-829317,1
C66187-365925,0
C93817-227849,0
C1780-18674,1
C4364-993449,0
C16791-907565,0
C76519-659346,0
C8038-349605,0
C46479-949296,1
C20709-35492,0
C9872-205500,0
C98966-924556,0
C76347-426575,0
C29178-99768,1
C82300-468002,0
C62924-250369,1
C60690-226478,1
C76958-578575,1
C91333-736168,1
C43531-476134,1
C2633-719608,0
C11039-550751,0
C60955-407421,0
C87040-735751,0
C12657-869567,1
C46903-751560,0
C57949-922387,0
C95130-262200,0
C74972-710528,0
C3234-133669,0
C62910-394691,0
C82218-795483,0
C99877-619531,1
C98687-771065,0
C57910-714869,1
C3706-342353,1
C16317-422419,1
C51078-452417,0
C62403-222741,0
C60042-672407,1
C94502-956433,0
C29704-659558,0
C60724-484591,0
C14971-206306,0
C4271-70435,0
C9119-54410,1
C21059-864618,1
C2323-542778,0
C12435-728638,1
C66377-776265,1
C85271-519183,1
C92343-880969,1
C43098-536719,0
C78283-911546,0
C18980-868651,0
C11019-987300,1
C98757-565766,1
C29385-277671,0
C13323-948700,0
C32914-741731,0
C8293-832437,1
C19448-119984,1
C71846-432719,0
C94044-636166,1
C52501-881925,0
C70990-670655,1
C92823-470914,0
C79167-703168,0
C13826-242481,0
C99084-570459,0
C4912-656362,1
C51454-750706,1
C61779-157726,0
C86105-516106,1
C84179-112315,1
C90162-153051,0
C65073-19338,0
C24299-18210,0
C7696-326071,1
C76816-915774,0
C21820-888050,0
C10185-383694,0
C86246-201096,1
C85919-368076,0
C23438-279627,0
C38229-770412,1
C69234-160588,1
C46635-621449,0
C35629-129830,0
C88634-763780,0
C33713-77934,0
C48812-845097,1
C76465-541467,0
C53458-14643,1
C7304-224027,0
C34026-185706,0
C94861-752634,0
C15389-930033,0
C86181-900464,0
C66559-591634,0
C68025-886770,0
C29841-791977,0
C61258-555625,0
C30200-699047,0
C10372-567488,0
C30968-61559,0
C4536-843938,0
C81338-657531,0
C73061-34449,0
C31587-537323,1
C77879-465896,0
C56021-296472,0
C20236-191674,1
C85560-452132,0
C87311-443717,1
C80881-353176,0
C24597-996145,0
C69755-860825,1
C60667-423651,0
C11187-993395,1
C66894-537067,1
C89443-576116,0
C76408-201786,1
C84402-460096,1
C25245-578459,0
C95966-769650,0
C18899-794583,0
C18558-109969,0
C29577-919253,0
C15173-416520,1
C923-654530,0
C47802-20980,0
C81007-762462,1
C67386-317211,0
C5196-845598,0
C60611-162842,0
C35926-400765,0
C69247-235749,1
C96953-710980,0
C96305-178625,1
C44477-925519,0
C4417-331506,0
C16779-415769,0
C4128-883480,0
C8411-407033,0
C30543-87596,1
C29466-315618,0
C36621-608656,0
C43391-51046,0
C64074-657482,1
C1716-249422,1
C11614-381403,0
C4105-656654,0
C63270-778444,0
C17579-585928,0
C17502-991704,0
C64437-464381,1
C50945-776302,1
C81714-617699,0
C41587-624658,0
C77752-852486,1
C71419-698416,0
C9650-143156,0
C17031-319162,0
C90738-557741,1
C85988-344776,0
C27596-401095,0
C46870-619817,1
C21756-200086,0
C76033-840979,0
C65496-228645,1
C38201-240192,0
C8884-90022,1
C2447-575042,0
C41604-846954,0
C46434-614317,0
C55025-844541,1
C17613-510286,0
C99707-469066,0
C34557-35272,0
C33361-801634,0
C97500-563338,0
C7812-938800,1
C72405-176923,1
C52278-267193,0
C50432-136557,1
C41779-854763,0
C36031-347696,0
C34132-58290,1
C93852-440012,0
C98663-795503,1
C21676-697290,0
C41653-713182,0
C90047-212324,0
C33731-211894,0
C23839-426716,0
C42329-41450,1
C25071-19463,0
C21273-654782,1
C14180-201825,0
C91542-23664,0
C74561-307475,0
C45457-856289,1
C33809-654792,1
C99123-902922,1
C27563-977459,0
C64023-142158,0
C19646-505234,0
C23464-693048,0
C62638-112479,0
C26508-129454,1
C59414-689975,1
C8980-416790,0
C53906-768398,1
C46056-800304,1
C86580-329747,0
C44254-153602,0
C80532-226942,1
C30475-832818,1
C66017-210949,0
C17010-239205,0
C58668-681218,0
C23165-595069,1
C60731-104144,0
C75076-359734,1
C84304-133092,0
C39335-928166,0
C74061-53560,1
C99055-113757,0
C94115-386964,0
C51394-250631,0
C20140-800279,0
C63243-787166,1
C11097-444410,0
C59015-271161,0
C73795-914415,0
C20751-668366,0
C15163-860454,0
C81788-691081,0
C65259-789639,1
C28184-187828,1
C91257-763227,0
C53190-968330,0
C45498-535520,0
C29978-514695,1
C27510-320929,0
C29764-382440,1
C24251-889858,0
C14460-51577,1
C56994-717170,0
C24556-272158,1
C86512-500862,0
C26316-199716,1
C48943-571076,0
C45036-16575,1
C50130-331375,0
C74402-54940,0
C36468-846282,0
C61011-426735,0
C61460-498020,0
C60666-398200,1
C22170-240078,0
C84018-70653,0
C57743-257349,1
C36163-936085,1
C38178-18209,0
C34012-869079,0
C51825-51512,0
C16831-884565,0
C73059-70346,1
C9194-722028,0
C53266-364126,0
C17554-879498,1
C41099-692525,0
C44931-383941,1
C64860-249506,0
C22940-810897,0
C26556-130522,1
C43710-27704,0
C86752-376001,0
C40771-835481,1
C98120-742205,1
C18104-301953,1
C66869-676940,0
C46941-586676,1
C83035-481114,0
C45089-456942,0
C34238-764243,0
C17249-441931,0
C48289-571612,0
C59683-797158,0
C99758-496320,0
C34921-991774,0
C45360-249070,0
C65607-93786,0
C85396-696204,1
C29989-568350,0
C36803-21964,0
C71008-92345,0
C81845-390288,1
C53387-607351,0
C42855-261396,1
C14688-722775,0
C52643-477582,1
C83083-167321,0
C42169-675192,1
C82354-866236,0
C63334-475033,0
C7166-21654,1
C31405-138040,0
C46830-248535,1
C37342-310239,0
C14272-938791,1
C43782-553353,0
C95746-752396,0
C1137-381793,0
C68926-982837,1
C43088-399797,0
C32549-728384,0
C61670-836596,0
C3854-285926,1
C75269-882962,0
C24401-590725,0
C60756-330939,0
C68534-947400,0
C29771-382042,1
C58136-482958,0
C61884-875707,1
C76113-106748,1
C3197-424472,1
C21065-926847,0
C13704-472279,1
C15484-420364,1
C88218-952931,0
C31641-967805,1
C62021-657531,1
C75200-922208,1
C23324-869389,0
C6486-917434,1
C15801-263240,0
C46535-117882,1
C22903-487354,0
C44856-908681,1
C74815-973858,1
C66180-515893,0
C55200-376833,0
C18922-612756,0
C48029-366720,0
C5916-546768,1
C1355-168531,0
C81198-804809,0
C14586-653750,1
C2089-199939,0
C65770-872227,0
C76996-313275,0
C70346-231939,1
C10528-552283,0
C37608-263517,0
C99928-68079,0
C75868-681607,0
C34502-246664,0
C2320-217090,1
C86545-648314,0
C57921-818247,0
C20326-842368,0
C5913-65417,0
C69966-402053,1
C62784-299866,0
C14600-777900,0
C37526-66429,1
C56052-955280,1
C11100-647685,0
C68033-138337,1
C50520-780165,0
C9545-170847,0
C59559-41533,0
C99951-448970,0
C63903-676889,1
C3093-927538,1
C90046-859704,0
C66046-83701,0
C16803-335666,0
C82036-692865,1
C20060-994329,1
C25643-970981,1
C4162-945153,0
C78806-956839,1
C69940-715387,0
C6604-998138,0
C68012-841510,0
C60380-723818,1
C26006-164641,0
C51986-425018,0
C35628-416415,0
C33859-945033,0
C50935-385390,0
C35652-549429,1
C71598-958319,0
C78704-728504,0
C49512-966012,0
C35589-270687,1
C29996-207909,1
C28134-566925,0
C1070-618141,0
C20671-446361,0
C1618-404572,0
C31005-610106,0
C97708-817313,0
C83250-107293,1
C68870-309463,0
C32596-837453,0
C29050-354847,1
C20194-734393,1
C20960-967184,1
C81247-104996,0
C33496-446200,0
C80447-639222,0
C610-664643,1
C65502-890108,0
C97541-769886,0
C68790-711167,1
C28456-434176,0
C97721-241356,0
C60595-799666,1
C46278-220053,0
C17548-543757,1
C85773-779122,0
C95685-603751,1
C29857-457709,1
C12246-572627,1
C47088-472853,0
C93894-179470,0
C84376-638657,0
C38528-72487,0
C50602-441305,0
C80041-158721,1
C72138-816692,0
C79620-957014,0
C48726-368556,0
C24921-205020,0
C65875-734148,0
C36468-310166,1
C13309-789840,0
C73696-724587,1
C22923-917732,1
C17778-715333,1
C4828-718481,0
C29096-605250,0
C97853-160266,1
C80523-438566,1
C22173-112609,0
C14736-354247,0
C81756-289661,1
C32014-628472,0
C71112-310770,0
C64577-943403,0
C18373-416558,1
C68188-341684,0
C52375-326730,0
C71689-945424,1
C90633-945738,0
C82400-504239,0
C45156-115887,1
C47428-681830,0
C28067-550436,0
C84071-136699,0
C73030-388517,0
C94325-529349,0
C84500-126880,0
C64069-634070,1
C78733-864742,0
C21179-799742,0
C97314-303639,0
C34351-825837,0
C26998-353438,0
C67233-155884,1
C66757-881450,0
C16823-993528,0
C42783-956591,0
C95463-252288,1
C77101-748296,0
C5962-679445,0
C37227-705111,0
C24115-895534,1
C77038-69993,0
C41582-238128,0
C70935-421991,0
C96016-271789,0
C13133-621981,1
C21222-667230,0
C4516-930878,0
C61633-804220,1
C28304-498903,0
C73471-339486,1
C98841-130603,1
C58246-386843,0
C78070-92688,0
C27085-895435,1
C36014-662154,0
C10384-719839,1
C70143-225043,0
C9237-713839,0
C65802-944912,0
C24038-694560,0
C60090-419401,1
C8282-482486,0
C43184-124877,1
C64405-30619,1
C43473-247357,0
C42778-183473,0
C88693-199856,1
C33029-810835,1
C80005-389100,0
C92823-386598,0
C50723-714457,0
C70853-935561,1
C79306-796495,1
C73226-480537,0
C7368-475395,1
C17070-737540,1
C40202-244853,1
C60387-822380,0
C28731-520796,1
C17403-670312,0
C93735-934147,1
C85734-879013,0
C58356-951557,0
C13783-186212,0
C18124-434356,1
C66841-134176,0
C38683-360744,0
C46352-94636,1
C53262-617763,0
C63161-855024,1
C9427-828090,0
C48380-588771,0
C53724-438618,0
C95186-815253,0
C91550-56602,0
C14038-390577,0
C42901-221877,1
C61918-951536,0
C71057-388371,1
C45500-691433,0
C9153-258877,0
C24576-207230,0
C43244-638226,1
C73924-109415,0
C21096-890857,1
C49416-597912,0
C27457-227714,1
C93891-428038,1
C36612-53740,0
C78231-742807,0
C23560-836316,1
C13007-471285,0
C45724-428090,0
C73754-695938,0
C49816-366745,1
C30519-56427,0
C11358-129227,1
C79694-736908,0
C66427-693309,1
C77617-737256,0
C74348-618230,0
C66669-968704,1
C62074-691076,0
C76413-707284,1
C75989-65311,1
C44463-423547,1
C82549-224596,1
C48168-431146,0
C80438-668699,0
C40433-851753,0
C95346-792670,0
C7613-492327,1
C85684-424469,1
C42951-918345,1
C18379-674414,0
C58946-615064,1
C24749-977186,1
C75843-885342,1
C44557-477861,0
C50525-396591,1
C30255-648127,0
C3623-445093,0
C92967-288297,1
C89392-588371,0
C19958-574016,0
C10859-611798,0
C13867-781050,1
C89806-937853,1
C59627-732595,0
C11282-423329,1
C65403-838672,0
C6731-675780,0
C56661-207800,1
C99618-587751,0
C38177-516634,1
C38469-121828,0
C17763-647870,1
C46830-437886,0
C66872-750833,0
C4111-432443,0
C14060-260891,1
C92190-350856,1
C49381-301522,0
C73515-462454,0
C11075-439520,1
C41081-436405,1
C92580-295452,0
C23527-772745,0
C44636-285325,0
C40217-226413,1
C93538-485887,1
C21685-484898,0
C75248-806246,1
C87333-977879,0
C99537-759289,1
C7124-95817,0
C64698-657300,0
C6260-726633,1
C65422-520200,1
C94195-730116,1
C75766-174359,0
C70058-519523,0
C7767-369665,1
C78698-306800,1
C95208-351110,1
C30385-722899,1
C39103-640184,0
C77657-847372,1
C59771-56305,0
C21199-426153,1
C38054-194284,0
C94796-193722,0
C21176-132367,0
C20451-188893,0
C1825-423099,1
C29618-479964,0
C84310-651642,1
C57144-206002,0
C88429-173547,0
C62319-839457,1
C40996-206004,0
C62138-636872,1
C177-99816,1
C17779-167641,1
C93808-476388,1
C56312-47827,1
C71804-146550,1
C20643-42066,1
C81296-766916,1
C60915-764249,0
C56410-121194,0
C93421-136465,0
C94804-113096,1
C83595-719078,0
C88888-204740,1
C53562-128095,0
C52333-658437,1
C93240-712667,1
C76992-433943,0
C15599-127978,0
C42115-427854,0
C48768-891519,0
C87431-667877,0
C90780-378219,1
C62575-121195,0
C74970-985005,1
C40581-44474,1
C80385-828105,0
C85357-471116,0
C28768-967614,1
C44681-629002,0
C45079-51579,1
C7170-224538,1
C12040-27889,0
C22001-543855,1
C61302-432165,0
C10351-853710,1
C55521-992793,1
C12452-324890,0
C75969-478905,1
C37798-686259,1
C12235-412910,0
C31571-941375,0
C38766-603605,0
C17025-360044,0
C76374-176937,0
C67442-61695,1
C92716-404912,1
C90154-254447,1
C86406-855592,1
C89450-200314,1
C27874-178246,1
C99510-761506,0
C33534-535047,1
C22778-685080,1
C54714-909659,0
C95795-15110,0
C17959-671965,1
C11638-448660,1
C77392-63817,0
C44922-112835,0
C34748-255336,0
C81029-980298,0
C93963-137462,1
C78055-289561,0
C94835-724740,1
C37735-183266,1
C12104-770174,1
C49274-256411,1
C23446-955926,1
C50680-122597,0
C46846-331195,1
C29047-126747,0
C30480-450938,0
C72409-628931,0
C32712-46215,1
C88597-119736,1
C17955-252593,0
C35076-785953,0
C19396-669122,1
C71635-137144,0
C90022-287267,0
C74299-499467,0
C79080-392703,1
C30630-584149,0
C43132-506110,1
C46597-635978,0
C35920-341119,1
C42278-722585,1
C86893-688223,0
C33754-286173,1
C38203-53131,0
C61315-860312,1
C55382-44251,0
C16865-194987,1
C8932-182045,0
C55851-764606,0
C95448-944780,0
C40088-943950,0
C77046-615559,1
C86575-719002,1
C8096-54409,1
C88506-654865,1
C90659-384207,0
C53919-168988,0
C40891-25033,1
C39135-872823,0
C33857-838352,1
C22834-280654,1
C83992-387477,0
C16393-385611,0
C10006-325885,1
C14051-636064,1
C64498-739787,0
C42259-315270,0
C34361-700350,1
C75707-520862,0
C65953-951501,1
C40776-353434,0
C33428-731305,0
C23544-478466,0
C97673-681691,0
C59233-165365,0
C3200-306441,0
C22350-850203,0
C8021-933067,0
C53151-302766,0
C85935-862499,1
C59636-163115,0
C22867-369663,1
C14814-186606,0
C39581-917687,0
C5972-443151,0
C7318-725275,0
C71773-38238,0
C27892-264031,1
C2525-275400,0
C95030-807410,1
C43353-327782,0
C88833-285632,1
C20524-217572,1
C93845-727547,0
C8426-108328,1
C49900-313661,1
C57177-559784,0
C34645-511370,1
C73027-569926,0
C81183-846090,0
C67959-423375,1
C98048-589610,1
C13151-739825,0
C60855-119847,1
C13637-322766,0
C76908-921902,0
C14198-962899,1
C20365-492085,0
C8636-890792,0
C59991-460162,0
C48777-398302,0
C6195-900662,0
C13550-639268,1
C13448-143090,0
C72181-721250,0
C6372-259776,1
C84615-319328,0
C35072-760024,0
C21815-799233,1
C9340-90181,0
C18811-952155,0
C24038-667510,0
C94274-416848,1
C80240-280965,1
C41511-871505,0
