business_id,cashflow_shortfall_amount,shortfall_flag
B50506-835453,-20016.05,1
B34470-629165,16317.17,0
B79960-239762,-12321.26,1
B49839-105061,3605.79,0
B83528-338159,13132.67,0
B93861-850263,16759.33,0
B6903-699543,-19896.25,1
B14475-978975,12415.43,0
B91269-223714,31525.9,0
B41668-932843,-5911.7,1
B73509-48734,586.7,0
B92422-52406,7908.31,0
B72894-129076,31937.65,0
B65456-276342,-3308.21,1
B13377-127930,61865.65,0
B23651-775142,19179.54,0
B43451-504602,42957.19,0
B6940-676810,24449.89,0
B83108-722173,4875.89,0
B35158-603197,-17655.41,1
B31753-120754,-19430.15,1
B22986-312328,17552.7,0
B33425-928028,39862.99,0
B82302-115755,13285.65,0
B38501-109481,30122.89,0
B91933-435000,-8099.76,1
B42358-151392,3147.25,0
B93217-349855,13684.32,0
B16978-226026,8252.9,0
B8068-120474,23797.74,0
B38031-612467,1931.4,0
B87669-345522,10418.34,0
B92774-689910,-1143.57,1
B14322-161371,4717.1,0
B57108-728309,-11026.98,1
B22330-424237,25025.26,0
B34207-484745,48564.44,0
B82117-159731,4849.69,0
B81484-216070,-9521.71,1
B51275-27454,-16063.7,1
B27315-786279,40539.43,0
B95313-779927,9660.61,0
B75209-416708,2749.43,0
B58615-886747,31106.23,0
B91284-665271,11519.28,0
B64383-23647,24489.91,0
B24522-739763,31082.07,0
B44307-888668,27730.94,0
B81560-327361,-11811.07,1
B64947-883066,18551.17,0
B31855-377984,7940.63,0
B94769-20825,26067.59,0
B9315-587699,-8355.88,1
B27877-209665,-8559.19,1
B68293-150934,-2773.84,1
B6578-867776,35458.71,0
B82151-218877,30253.0,0
B99154-106857,45992.06,0
B39697-576485,-7386.07,1
B80131-278443,-11708.66,1
B37300-14611,13659.65,0
B43839-379713,18227.18,0
B64039-434603,459.72,0
B3071-76837,15705.75,0
B67568-927145,13877.33,0
B79935-265779,40972.07,0
B75164-69053,-14621.5,1
B68043-251053,3810.7,0
B12667-43337,-9408.47,1
B32874-55638,42804.67,0
B36040-621962,33934.91,0
B91101-215191,13029.74,0
B6599-436578,-8792.5,1
B84651-298603,9927.64,0
B51469-162636,22708.06,0
B87269-631974,31105.02,0
B76689-818298,-3602.3,1
B715-935196,-3037.23,1
B27292-232527,-1169.54,1
B51897-245454,6149.73,0
B22246-98663,18124.3,0
B67771-670355,34268.29,0
B86354-717854,-1064.96,1
B92619-17604,-16478.85,1
B90721-365943,16963.75,0
B84810-830375,27370.05,0
B99815-16265,-5471.8,1
B67637-834499,6104.95,0
B30182-904681,8320.33,0
B64337-951389,-5678.23,1
B84829-948285,-3378.29,1
B66311-623373,20159.55,0
B92866-684453,58442.26,0
B56967-992084,30074.45,0
B93075-978700,17211.75,0
B31213-789092,45355.31,0
B26489-692079,53822.01,0
B76927-163633,13402.42,0
B77575-91521,3115.09,0
B58065-860364,25309.48,0
B72304-82969,43914.59,0
B59187-913464,32190.88,0
B26174-428796,4107.88,0
B48889-334146,-17525.32,1
B4627-485105,22355.08,0
B1962-225596,5350.4,0
B31130-435300,-16470.89,1
B68839-349257,1129.22,0
B36785-769489,8874.37,0
B93148-740599,2549.36,0
B27701-965385,21179.39,0
B18406-969553,19294.85,0
B79899-89862,-5836.7,1
B16560-737599,6115.5,0
B72852-897646,24833.1,0
B36690-59809,6674.22,0
B11774-907136,18473.6,0
B16934-548439,17721.04,0
B37928-806649,51004.85,0
B83297-160977,4646.13,0
B78176-499380,32716.52,0
B82981-834226,-15305.13,1
B25409-605162,6781.76,0
B85168-321917,-10753.8,1
B9623-667817,26660.71,0
B78014-165197,-9011.01,1
B33697-771047,8831.06,0
B79895-862366,44418.51,0
B73806-718552,6537.85,0
B33446-924958,50393.18,0
B76018-91978,-5894.21,1
B6182-884200,15540.61,0
B59808-453093,14420.87,0
B93989-845146,11689.73,0
B19665-87519,30402.52,0
B68904-398123,-6211.34,1
B97090-898449,4073.13,0
B43234-400735,-12155.52,1
B85208-526595,-4698.06,1
B12604-865222,-13937.7,1
B27301-141632,-837.07,1
B72869-759352,10713.16,0
B9109-255140,-8602.88,1
B23892-662329,14210.31,0
B8686-827639,45344.05,0
B35796-571369,44136.62,0
B79808-516858,9713.04,0
B78590-154962,-5799.31,1
B96338-220534,42312.43,0
B67719-342975,25442.42,0
B13636-229111,31702.82,0
B29026-324725,28004.05,0
B35227-199149,-10113.87,1
B40968-940152,-3376.74,1
B77097-181660,46459.59,0
B45194-395619,-11728.18,1
B74731-822985,-9282.69,1
B14354-52716,21803.79,0
B48471-872228,25922.13,0
B33007-878664,17598.25,0
B25227-574700,18496.76,0
B17873-42135,-20260.5,1
B64358-791578,9734.61,0
B86468-624703,28458.41,0
B42837-782502,-6723.94,1
B44778-287235,16775.46,0
B70202-839842,22559.85,0
B65383-865063,14134.05,0
B77094-717667,27442.96,0
B65518-31511,2372.14,0
B99776-797112,-31936.61,1
B27840-330586,1156.34,0
B11528-563818,9099.47,0
B92894-44162,14648.06,0
B22531-606610,21666.66,0
B43485-977750,18894.4,0
B14293-304307,-2190.62,1
B12347-937863,40971.55,0
B20032-47116,13335.29,0
B3437-207529,-1153.12,1
B66934-756273,-18069.52,1
B57482-271265,-10967.41,1
B71440-705352,42592.04,0
B46355-48677,46424.0,0
B62298-829447,5774.41,0
B24905-312900,15903.16,0
B93098-398619,30101.99,0
B42169-231745,23993.25,0
B63721-905788,51604.46,0
B92622-961538,-8681.69,1
B46634-870062,29215.49,0
B51910-315051,19596.07,0
B1300-614872,27298.52,0
B25078-104753,2745.14,0
B94286-207414,29473.31,0
B54658-639393,-7751.05,1
B56561-601981,11035.37,0
B13953-301705,30063.21,0
B66307-431253,-2906.55,1
B93326-214132,-9841.74,1
B15191-251915,9162.48,0
B11327-484462,20222.91,0
B50885-129044,31181.09,0
B18208-917672,9694.86,0
B10217-831939,-4941.52,1
B50259-842403,28693.22,0
B14784-435120,6323.05,0
B61954-440742,1226.59,0
B46238-745610,10993.25,0
B33708-675506,6250.83,0
B88141-605204,6028.68,0
B22020-118797,1648.43,0
B95334-705494,13926.37,0
B18752-972291,15411.26,0
B48024-501881,16263.49,0
B5087-972541,7452.25,0
B26417-671226,23312.44,0
B82290-880335,27933.03,0
B86362-452616,10303.78,0
B59990-908081,5065.3,0
B12339-312150,6864.02,0
B83012-666695,-3414.16,1
B52415-970635,13356.73,0
B80906-541814,44673.84,0
B64891-538094,37761.77,0
B35696-254347,14232.55,0
B99126-791265,14561.74,0
B96496-737049,14261.59,0
B75275-217835,11283.47,0
B15134-759876,47559.52,0
B69955-772658,-2425.79,1
B90272-742145,11414.55,0
B22973-814382,36773.75,0
B28148-799341,23045.29,0
B2644-484856,19538.84,0
B36080-378665,-6426.99,1
B26864-553831,2084.47,0
B12111-80725,54622.22,0
B41828-24979,22177.92,0
B50403-546821,3988.03,0
B69429-943401,1410.09,0
B45535-717992,73189.34,0
B76772-712685,24238.35,0
B40229-308603,2572.15,0
B18113-537314,28160.16,0
B72472-991244,-14491.34,1
B86965-22932,10110.3,0
B41252-741392,25651.27,0
B89827-903847,23421.04,0
B10973-518776,-11385.26,1
B47858-853002,-2094.81,1
B81968-649438,7842.97,0
B23713-807372,17241.24,0
B50446-644111,6287.99,0
B44129-76752,18410.25,0
B81798-760785,-4058.56,1
B75162-468192,13823.07,0
B51314-746479,38736.27,0
B4869-846373,47924.55,0
B46261-318872,11503.12,0
B59354-430382,37621.43,0
B55811-775199,14086.76,0
B51254-705465,36780.38,0
B82443-591540,32916.46,0
B81807-503687,27203.27,0
B39535-585188,-1956.47,1
B98983-257074,21621.58,0
B81017-325525,17720.78,0
B59150-451771,-21628.5,1
B59064-377488,2242.63,0
B83424-506766,32603.35,0
B54470-192943,40234.77,0
B93517-616574,1125.36,0
B57415-488947,2983.55,0
B72956-844584,-19637.22,1
B6934-423929,9592.72,0
B43423-723345,24408.99,0
B47368-724796,11957.22,0
B90522-62326,36863.75,0
B13589-838353,-40.82,1
B11650-515958,-16042.17,1
B30505-564336,12829.75,0
B21473-107902,-432.32,1
B73212-404193,5328.41,0
B43167-639496,22691.67,0
B72937-664731,14135.13,0
B38390-442159,23853.78,0
B52520-178675,39170.43,0
B64542-846056,18440.4,0
B63513-52092,34434.56,0
B13928-215367,17458.85,0
B26999-769242,-13048.57,1
B99667-651496,29825.1,0
B84016-276457,-20417.68,1
B60895-534872,16255.85,0
B4529-439301,48343.0,0
B59888-739599,-1038.28,1
B45266-69635,15679.85,0
B59283-884265,18098.44,0
B67362-295318,38298.86,0
B31925-569671,21172.27,0
B72885-926282,10133.39,0
B53006-643547,12733.5,0
B79687-362297,8036.84,0
B78641-933182,38112.48,0
B48010-942470,13391.0,0
B43420-194841,-15285.55,1
B11840-801685,6342.7,0
B49450-498845,10723.04,0
B48690-999105,30862.7,0
B12140-883014,23142.02,0
B43831-371109,43594.12,0
B64608-859604,25417.32,0
B37767-529025,-3434.86,1
B30019-17313,58284.43,0
B99558-449857,33071.63,0
B90037-516322,9858.17,0
B18291-27512,39918.55,0
B61926-673545,30210.95,0
B51741-767737,11068.01,0
B31534-791570,10268.62,0
B1274-70241,-16434.66,1
B87719-215703,35545.89,0
B81312-663583,17954.02,0
B35593-981043,28283.3,0
B49867-290847,1667.83,0
B89112-375684,-11667.87,1
B95492-277284,40033.82,0
B61110-976915,12727.52,0
B17864-77135,9349.0,0
B34086-328251,39125.98,0
B60059-133556,-322.07,1
B44832-859749,29769.32,0
B97736-657603,7779.07,0
B61054-989082,32127.25,0
B20308-64465,-13456.84,1
B22377-481827,90.21,0
B77635-468993,23755.58,0
B16345-460881,4351.77,0
B63235-721709,43140.2,0
B79098-234439,11910.65,0
B89174-540835,19328.96,0
B50289-626024,-16097.14,1
B96618-181132,10409.14,0
B34205-67730,2895.78,0
B41936-326968,6200.68,0
B15046-117350,18351.98,0
B67398-259314,22410.76,0
B3217-175731,21802.89,0
B99614-788849,6379.93,0
B5119-922116,-10213.34,1
B49381-580526,-15009.69,1
B36505-520256,46637.18,0
B37029-264602,4672.23,0
B11298-390049,19674.21,0
B50257-427408,48358.3,0
B87038-19864,10510.29,0
B97519-505982,10083.34,0
B17721-286701,3925.59,0
B2890-951999,-3026.99,1
B4159-692828,15589.78,0
B23521-412006,21628.93,0
B49029-259466,7470.74,0
B8745-239792,15316.81,0
B14658-499132,27927.71,0
B85598-278106,23758.03,0
B22898-783060,18714.12,0
B67292-64016,1092.41,0
B31572-104858,25980.25,0
B44839-376021,7040.17,0
B96048-569050,21618.11,0
B80733-751505,9628.02,0
B40656-569806,32865.23,0
B23422-729835,9557.53,0
B92816-261288,30507.97,0
B90653-886273,20763.83,0
B52930-682530,-5271.56,1
B91739-811995,2765.12,0
B9334-122555,4176.17,0
B38145-189334,10826.66,0
B48202-248848,2531.37,0
B56552-150807,-472.57,1
B2977-950479,4401.87,0
B81326-927813,19989.3,0
B42973-881219,-4084.85,1
B95320-58150,25587.54,0
B3768-17381,11304.86,0
B29881-369814,-12454.57,1
B37117-241128,4011.97,0
B70184-343837,5873.46,0
B23089-48695,-6997.93,1
B74407-822299,28484.29,0
B78924-418661,37871.98,0
B62187-622000,8846.09,0
B89836-890296,-19378.13,1
B93248-394003,-2126.15,1
B35026-715223,2895.64,0
B37805-840516,35909.23,0
B67504-906817,34960.75,0
B87204-528177,25479.69,0
B3995-260106,6655.45,0
B41092-51892,4542.91,0
B75714-265007,-4749.94,1
B30507-295829,23762.29,0
B87007-833047,34139.39,0
B93948-196417,-3241.02,1
B26433-901763,16572.54,0
B90084-131702,-1049.42,1
B63870-207614,23603.1,0
B69543-647743,22732.42,0
B92539-661034,24437.78,0
B6543-11146,-8394.1,1
B43707-768011,18998.25,0
B29545-54709,42127.98,0
B72740-969554,25092.94,0
B704-545584,13733.56,0
B2096-12216,-11528.58,1
B98361-912465,20954.99,0
B52271-86547,6178.81,0
B1780-980454,13954.65,0
B5516-800147,43569.12,0
B95924-380967,19705.3,0
B36093-130066,-10335.62,1
B24085-145728,-990.25,1
B90125-123575,15984.81,0
B45709-771003,-6442.89,1
B19512-189977,3764.59,0
B88530-268874,41713.75,0
B62664-308792,8585.31,0
B17110-802127,35198.17,0
B21224-905538,18004.15,0
B43529-847090,15601.55,0
B53673-588328,7596.33,0
B34482-474135,21757.81,0
B86837-851717,-4930.7,1
B4264-869237,-13098.76,1
B15455-124745,31641.7,0
B18605-783724,33873.54,0
B80720-442460,263.13,0
B33748-761582,3824.7,0
B64447-775467,36031.93,0
B75495-403804,12263.54,0
B1191-623256,-5329.21,1
B36019-673595,-2118.37,1
B73307-530895,5163.78,0
B60799-779406,13851.27,0
B42076-131170,11963.96,0
B70045-208006,23180.47,0
B24437-877093,-4603.37,1
B86113-241119,17774.59,0
B85837-461022,24297.8,0
B50719-890571,28545.91,0
B17184-830089,23102.01,0
B5018-578077,25482.56,0
B65262-305323,59514.34,0
B79832-292437,7393.31,0
B58377-322021,4143.76,0
B62716-131847,21767.59,0
B51524-32507,-556.43,1
B27603-925265,33940.04,0
B20959-932005,8661.23,0
B63310-189731,14821.78,0
B38218-729991,-4021.36,1
B13255-837480,1342.94,0
B67100-977058,21281.93,0
B82663-913076,3479.34,0
B35050-460207,9097.46,0
B40006-288193,27852.33,0
B88438-287457,28789.79,0
B18423-792542,-3517.68,1
B75000-690191,-3465.09,1
B45948-909965,-5524.97,1
B30275-910679,18129.02,0
B76900-513017,-336.91,1
B3634-643663,8882.5,0
B81157-536162,5457.54,0
B17807-672538,15464.89,0
B88617-496818,4255.69,0
B69496-914242,-228.53,1
B24752-823463,16842.86,0
B99083-997066,6839.73,0
B23796-731998,-6732.21,1
B14767-928076,20498.01,0
B8965-748750,15388.93,0
B13706-91350,3467.9,0
B19659-81146,-4281.18,1
B49838-45566,35657.47,0
B15985-26512,-23279.13,1
B99514-125653,23069.95,0
B58832-483330,17433.55,0
B14988-751415,13.19,0
B26425-254720,-18271.46,1
B93699-319683,21238.91,0
B47971-419682,42620.43,0
B48546-313674,-7599.15,1
B53563-991385,17694.92,0
B63128-668852,2653.47,0
B57322-966222,26668.74,0
B30094-983523,12445.95,0
B99804-764507,19902.05,0
B23337-649774,12907.09,0
B2309-803426,-3998.86,1
B63050-614921,23191.2,0
B14166-57488,24248.96,0
B95019-172938,19545.57,0
B95023-207298,31662.65,0
B2193-511100,27103.2,0
B70450-407412,595.14,0
B76293-176628,15287.98,0
B89480-671007,-10864.46,1
B74995-442113,12095.85,0
B5461-327295,1563.4,0
B12463-658017,18336.16,0
B36617-174654,29250.46,0
B6407-204497,15349.49,0
B22478-47772,-13084.0,1
B19111-644774,-8019.42,1
B76220-12644,14014.01,0
B49553-775296,-29401.63,1
B16281-45453,47067.1,0
B5339-403101,-5112.73,1
B23662-115098,-7321.8,1
B25252-120218,6262.21,0
B68300-858440,-2199.76,1
B69785-771356,351.05,0
B29425-835254,21280.69,0
B63341-480511,8984.31,0
B51170-637506,-10588.87,1
B92105-309468,-6066.54,1
B48044-614486,23329.45,0
B19030-706686,25103.33,0
B89788-774614,16917.52,0
B34422-193301,7650.53,0
B45194-890832,-6815.46,1
B9452-83673,-4370.88,1
B92094-818956,19699.03,0
B76117-486088,8490.47,0
B83947-13050,36816.97,0
B63930-911019,22041.22,0
B98842-239218,-1549.51,1
B70746-894974,34781.54,0
B76208-804185,32893.91,0
B37168-350237,18194.09,0
B76186-869434,21103.51,0
B25591-936770,16060.82,0
B87976-478403,36996.53,0
B63347-531260,-11162.96,1
B35470-845467,15549.36,0
B73141-685461,37028.68,0
B54942-604093,-20368.36,1
B62124-143983,23292.71,0
B43782-354368,40114.1,0
B63942-26379,6281.32,0
B51297-637766,4014.08,0
B43080-117728,12227.67,0
B66776-589264,-8681.95,1
B55542-720060,-6196.0,1
B29255-314581,28867.6,0
B59196-494380,39213.36,0
B83624-348425,5185.92,0
B79540-286623,41830.48,0
B59141-368403,-24421.7,1
B55098-341232,-4431.58,1
B42406-98614,26259.12,0
B52077-860558,9141.33,0
B28931-666876,8469.76,0
B67549-549338,10962.93,0
B41313-343023,16108.05,0
B86442-661387,18803.24,0
B8944-248696,20352.31,0
B99849-586720,21420.92,0
B37856-554226,6715.77,0
B44146-640632,32740.9,0
B56378-198177,11303.97,0
B78699-757276,9522.58,0
B98143-127810,17585.24,0
B2196-485842,29371.8,0
B77513-198760,15065.13,0
B70657-10862,-29739.32,1
B51067-519692,39574.09,0
B69561-298922,13217.45,0
B26634-417569,24421.8,0
B37568-668586,16446.25,0
B12448-170817,15309.96,0
B69141-662554,14539.5,0
B3025-341268,21626.94,0
B41703-895249,25145.19,0
B84723-765822,1120.3,0
B18445-240748,27900.41,0
B22351-174624,4040.22,0
B6563-123296,-7972.41,1
B90290-578984,12591.12,0
B22087-437281,40688.31,0
B54311-473062,14562.21,0
B17906-947295,4911.34,0
B36172-693925,-2387.24,1
B65480-792069,1955.56,0
B92236-821547,12417.24,0
B40228-379944,-9106.47,1
B95307-446214,38334.21,0
B77940-810106,25227.39,0
B86126-921953,46183.6,0
B51980-680644,12704.45,0
B32589-13435,30171.1,0
B53606-660352,5396.67,0
B55668-934782,15330.19,0
B71075-884579,-3795.76,1
B29383-301605,44910.75,0
B62212-702895,37848.45,0
B74371-400458,28506.98,0
B6140-565122,26913.97,0
B13758-315058,2327.94,0
B35090-155127,35701.35,0
B53774-723223,-2854.32,1
B30946-548533,-2564.75,1
B51892-73534,19411.51,0
B64337-20070,-6774.61,1
B64523-215661,-29421.91,1
B27687-663178,26015.72,0
B48053-814240,4976.7,0
B6284-605531,-14343.9,1
B14347-349884,9376.54,0
B94798-583504,32524.1,0
B32008-728369,7144.14,0
B97965-782699,-25795.65,1
B71794-215727,10480.95,0
B39366-479685,-1726.98,1
B24706-153492,-1900.59,1
B31695-201647,-10271.15,1
B37728-510217,16099.11,0
B7616-639153,-6290.26,1
B24667-125773,10705.72,0
B62499-476839,24207.43,0
B50241-506169,27336.22,0
B20835-176021,9796.24,0
B37692-685530,5175.56,0
B69908-464708,-25721.59,1
B55154-28772,2975.78,0
B93286-119922,51770.67,0
B64200-321188,-16249.99,1
B4675-883717,25280.72,0
B77918-534996,13649.82,0
B61004-957058,43836.95,0
B90000-348552,17848.36,0
B64731-244731,38407.73,0
B79877-914448,12088.57,0
B5375-960923,-4457.45,1
B49283-739169,14022.98,0
B34139-197473,23529.65,0
B80257-723314,34113.07,0
B89721-994581,-21866.43,1
B12671-752847,26126.84,0
B33452-412569,32025.3,0
B20126-879588,-5334.6,1
B95259-768976,17085.82,0
B76750-302654,-31802.74,1
B4619-872915,34259.84,0
B54569-159041,33322.22,0
B76661-83923,6543.66,0
B42509-74196,29357.46,0
B2785-364245,10664.58,0
B31412-907604,35669.74,0
B67685-328244,11737.81,0
B66101-488938,-4382.99,1
B31386-517427,18321.28,0
B63845-44433,-18222.12,1
B8604-314872,30438.95,0
B460-869703,11691.56,0
B73401-406846,-17885.94,1
B14462-43337,15019.2,0
B43341-666163,54120.7,0
B64665-57045,-25065.92,1
B25438-443115,25857.51,0
B17257-309330,15679.11,0
B83908-34802,11805.6,0
B55542-771806,11404.28,0
B67919-799003,6021.49,0
B91961-674345,17414.02,0
B39406-904770,29760.2,0
B52025-342075,-8612.9,1
B37737-172480,-12504.33,1
B70156-759936,1865.9,0
B47194-142227,22253.42,0
B51483-119239,3415.13,0
B59654-137584,26573.04,0
B33168-529174,31822.05,0
B43491-796552,19494.59,0
B424-689716,42943.13,0
B55227-983174,21979.2,0
B6787-954300,44746.44,0
B31592-703255,-5832.49,1
B18117-960078,-6206.66,1
B3733-831969,39837.09,0
B16309-387571,18654.74,0
B45176-218377,-18561.76,1
B71434-662451,29074.97,0
B53211-894179,8995.83,0
B88936-425735,23453.08,0
B32554-960160,16642.99,0
B53583-945332,3242.92,0
B12505-139526,-157.05,1
B71763-910181,-10764.68,1
B19161-400667,7884.17,0
B5212-311056,8557.19,0
B33418-101741,-5739.42,1
B42667-839828,5222.23,0
B47986-129499,5369.35,0
B82857-417435,-4232.27,1
B14952-296147,-1181.91,1
B73235-698278,12163.57,0
B22351-658286,18826.37,0
B35567-31087,20512.07,0
B28709-472360,4888.1,0
B40321-120395,42975.66,0
B23914-457047,10832.83,0
B11464-660522,7644.96,0
B94325-556481,27878.52,0
B35359-252189,-6329.1,1
B51987-186090,6922.74,0
B57989-445037,-10980.0,1
B14298-930520,4474.47,0
B16016-68894,25553.8,0
B52127-132798,19440.4,0
B17215-38872,-3645.82,1
B61684-89982,18045.69,0
B37764-221662,11935.92,0
B8481-764856,-6633.83,1
B31337-242049,-8356.59,1
B98662-294681,9743.49,0
B24942-499299,-24076.51,1
B30442-68213,50049.71,0
B73597-508308,-21717.69,1
B20164-410856,39800.52,0
B35149-357436,6466.08,0
B87174-775110,26308.26,0
B35673-325659,-25811.05,1
B26950-843728,9553.17,0
B32906-485263,13560.69,0
B13994-498713,35774.56,0
B58920-550373,15698.06,0
B13313-938344,-921.41,1
B85802-179425,-10435.32,1
B76797-26561,-18653.48,1
B77852-308732,-4964.34,1
B58138-38628,47931.02,0
B36003-391037,-2160.44,1
B11705-445936,15622.51,0
B83877-470634,11358.01,0
B37407-763897,22823.81,0
B37707-224886,24869.73,0
B35489-100901,-7662.27,1
B66351-55486,38524.2,0
B74738-50614,18359.2,0
B14219-39464,8307.53,0
B95642-917878,34492.34,0
B15177-507951,30407.49,0
B34873-206729,11290.83,0
B64196-910310,7409.57,0
B76238-306257,14084.1,0
B97526-373513,11649.87,0
B11176-145414,20930.76,0
B90865-659817,-6724.92,1
B5352-113598,13952.18,0
B77574-99532,-4832.71,1
B68576-371749,8794.07,0
B61624-617851,25855.21,0
B31054-45944,732.53,0
B46591-456078,25113.56,0
B19088-347383,18223.88,0
B11621-209991,13946.72,0
B82793-890870,26805.72,0
B97410-53015,-5825.23,1
B98478-378622,25817.56,0
B36525-414752,23113.91,0
B10570-101250,14949.51,0
B11236-617425,-3978.14,1
B74138-439304,13771.98,0
B61314-51987,25933.89,0
B84638-893503,26930.31,0
B11115-76740,-6677.53,1
B80070-992515,-7491.43,1
B90690-276306,10911.54,0
B50031-657559,14894.29,0
B87619-47305,-12399.47,1
B8372-718149,24553.3,0
B67830-498876,-9290.99,1
B63431-895077,-5168.55,1
B57884-438568,23794.62,0
B65310-83410,49546.44,0
B98047-294564,8987.53,0
B95969-457217,18929.22,0
B91886-128488,25850.43,0
B73635-868480,5170.86,0
B43253-374487,54442.58,0
B83858-893458,21499.6,0
B69332-961496,-1126.58,1
B90264-732363,29750.39,0
B76264-290308,-5083.7,1
B14710-615592,3912.71,0
B90678-989524,-10039.74,1
B75183-914962,6812.66,0
B15891-984182,23204.22,0
B87930-629471,16274.79,0
B36506-373524,27781.45,0
B8762-359106,19986.21,0
B20804-900065,11176.91,0
B8349-520219,28267.46,0
B66864-982777,17636.33,0
B76894-370524,-928.54,1
B2658-147240,-9287.1,1
B26369-496167,-2405.58,1
B87200-895128,22677.45,0
B36251-442931,-13913.85,1
B4038-132855,31806.8,0
B57832-12572,10703.5,0
B39143-521590,16474.39,0
B41768-242860,763.75,0
B69426-897853,-191.32,1
B92241-953009,50986.04,0
B16044-631005,6732.07,0
B46929-377197,6577.57,0
B99989-746034,31892.72,0
B17579-104274,14949.7,0
B51757-285710,10033.34,0
B89977-330898,13466.33,0
B10939-672427,-12358.14,1
B12378-322566,16533.71,0
B74259-640605,7909.02,0
B14388-551974,9187.21,0
B30439-509986,-1136.67,1
B41378-906446,2529.66,0
B35936-128002,19995.42,0
B94500-26774,26137.55,0
B12740-887120,20803.61,0
B61316-785611,19027.49,0
B58479-973332,2238.49,0
B47655-366257,8486.6,0
B18097-741708,8082.81,0
B67076-505647,31139.4,0
B56925-916819,16155.69,0
B59792-262630,-7617.95,1
B69403-855982,30183.39,0
B31231-231683,13072.77,0
B29637-802593,22990.56,0
B74113-354826,45558.98,0
B72453-87370,19726.79,0
B22500-37630,-9969.75,1
B73951-591063,29099.67,0
B69015-357699,25564.53,0
B94448-135591,31299.38,0
B28469-64616,-5801.86,1
B52260-688180,15307.27,0
B37228-607456,33518.28,0
B98473-296936,10766.96,0
B97451-125252,13492.76,0
B1110-698017,23126.29,0
B86459-43086,-5570.7,1
B27540-964790,39159.87,0
B39638-160684,-6899.0,1
B73341-143096,-9563.02,1
B5117-837577,33873.13,0
B25290-779168,3473.09,0
B31755-106006,26108.29,0
B37078-933784,37206.52,0
B81797-893530,28427.04,0
B2904-761716,13855.66,0
B94579-335155,-14352.41,1
B9791-788819,-1757.11,1
B82978-352522,16275.61,0
B6517-760492,16546.44,0
B32013-510984,36676.13,0
B71043-155722,12284.31,0
B46979-317760,17928.01,0
B43347-441316,-5765.98,1
B98744-221539,30115.0,0
B29248-312158,15416.28,0
B8503-297504,-9653.09,1
B21625-344543,8654.26,0
B21844-375143,-9066.81,1
B53966-378714,25593.13,0
B93659-916010,-9602.12,1
B5220-640092,31637.39,0
B78666-895135,30860.32,0
B14825-982185,43213.16,0
B35568-586059,22223.13,0
B40369-122322,8262.38,0
B15659-86625,5853.35,0
B90406-906577,14251.02,0
B11784-498927,-13851.11,1
B83283-433655,39745.56,0
B36160-149269,-15169.31,1
B36346-32501,21243.4,0
B36135-497084,28029.9,0
B52226-628309,-3940.04,1
B98791-299360,43850.6,0
B78122-883428,2339.79,0
B58572-623415,6561.33,0
B17642-952928,16552.17,0
B76869-794871,-10394.46,1
B82140-295153,5293.82,0
B53917-211835,-6858.69,1
B57604-564378,-23072.49,1
B29336-341060,4200.2,0
B66012-902119,-4209.76,1
B51994-319487,22571.36,0
B54881-934233,-4109.34,1
B10773-486931,-3567.36,1
B79028-824705,30776.66,0
B96353-521895,12938.37,0
B49332-431243,-2349.99,1
B9074-662182,16260.83,0
B70379-559659,64938.11,0
B3732-138040,34611.51,0
B50614-914187,-6401.62,1
B92992-352031,2505.73,0
B29183-659354,-9431.58,1
B44650-591660,4729.72,0
B69446-817389,-19540.19,1
B36907-30926,35788.98,0
B44394-688581,10356.31,0
B29776-441646,14108.59,0
B57502-462091,-18753.09,1
B96760-323354,16541.4,0
B85588-765316,18963.6,0
B71462-511572,39974.54,0
B51219-393650,-4275.05,1
B56494-338728,-32628.92,1
B92867-249793,10903.72,0
B96677-741643,29929.57,0
B35834-700358,19992.36,0
B40113-356722,14084.36,0
B7322-542316,12425.55,0
B24166-650884,-6981.95,1
B32643-300607,16593.55,0
B53913-803461,-18570.3,1
B33082-531177,7671.33,0
B16182-674220,31002.81,0
B26287-614049,10259.81,0
B21873-199813,8834.33,0
B71431-974237,-5530.62,1
B48973-174169,-5723.12,1
B96423-27939,10878.12,0
B66226-190002,16036.82,0
B13148-843764,15842.14,0
B41158-336578,-13984.12,1
B39567-112835,4669.99,0
B64483-51459,32186.64,0
B94813-658689,713.32,0
B70120-575206,-1846.74,1
B20564-257173,39605.62,0
B12881-317717,6705.14,0
B51006-262913,-9163.22,1
B25586-526363,31739.82,0
B71489-471454,3925.08,0
B2330-920271,13911.33,0
B44407-38984,31895.02,0
B61488-518549,-20663.28,1
B23057-593972,21146.27,0
B76766-818078,16621.88,0
B24077-175096,-340.24,1
B12629-583652,42245.92,0
B91957-687663,-4086.26,1
B62505-286080,18034.85,0
B42772-370566,-2192.2,1
B68636-804255,2230.06,0
B49084-723400,27421.0,0
B74530-704700,21863.97,0
B23899-119228,36343.72,0
B77728-999682,-12938.98,1
B21406-197715,18855.0,0
B52159-318297,-1038.49,1
B43698-11718,32325.38,0
B20798-152552,22108.74,0
B79620-772078,41386.6,0
B42488-837459,-14238.51,1
B4427-79504,-4776.37,1
B38284-312304,718.07,0
B22189-713967,6838.26,0
B73103-519093,28458.1,0
B61898-616648,37583.96,0
B39432-541443,33229.69,0
B38752-455627,8917.5,0
