business_id,cashflow_shortfall_amount,shortfall_flag
B18296-852549,-900.48,1
B33631-80807,13536.66,0
B23148-352054,742.91,0
B94412-131429,28601.41,0
B33157-767403,10412.76,0
B52962-187025,1834.54,0
B40624-71558,19303.55,0
B73821-930909,-14323.19,1
B39723-674378,-14074.07,1
B1889-433766,3036.26,0
B1408-782125,-1807.24,1
B45160-626057,-30265.37,1
B25726-441713,42012.93,0
B97788-451101,45572.13,0
B60891-797551,-11891.1,1
B25231-366824,-6788.11,1
B30494-670004,-2460.3,1
B67743-738323,2136.53,0
B47114-225466,27005.47,0
B17395-744982,57332.03,0
B9262-812204,12666.3,0
B94725-564216,8844.08,0
B39913-791079,7245.08,0
B95790-292246,25202.75,0
B52205-956449,44651.64,0
B18144-123314,25107.61,0
B70441-35994,-5187.42,1
B17716-704835,17615.38,0
B46883-768531,4964.92,0
B38417-533420,-11112.05,1
B27719-729428,2879.91,0
B75093-663645,-3470.1,1
B32001-971489,21364.67,0
B55223-456807,-1628.33,1
B36913-944470,13296.54,0
B85639-901731,-8982.85,1
B83077-924066,34132.94,0
B44603-264409,28795.8,0
B66356-689395,-542.33,1
B32979-71536,-6473.32,1
B83300-438587,31686.33,0
B21724-481385,32303.22,0
B76842-131107,13362.1,0
B12201-853829,33895.57,0
B50783-547974,24100.06,0
B65621-333880,18997.51,0
B9804-728260,38058.54,0
B28152-43514,-9906.09,1
B6390-698569,31688.67,0
B82828-721012,23217.35,0
B51522-298297,4069.46,0
B75311-416498,-12444.41,1
B94987-741923,27243.98,0
B4665-966250,-15148.71,1
B74320-987431,-6917.72,1
B5296-907114,22184.89,0
B32794-123748,16850.3,0
B18710-955710,47391.33,0
B46310-814414,36991.13,0
B66422-263881,-1102.46,1
B87416-728332,32770.2,0
B55587-301264,28108.82,0
B12336-223038,12803.68,0
B48215-731124,3421.53,0
B48861-46624,2071.48,0
B53257-968860,-1033.19,1
B97802-724559,12184.59,0
B73653-816008,2168.13,0
B28050-967425,39217.88,0
B81306-411502,31631.54,0
B12495-699588,9879.48,0
B33683-730835,23687.76,0
B92361-175064,28461.95,0
B82694-595063,20361.97,0
B643-102290,3127.47,0
B96421-324420,15277.48,0
B87210-275992,-4548.79,1
B13534-808281,26064.37,0
B89364-86309,24048.0,0
B81542-542270,48761.65,0
B99886-745652,29341.28,0
B59372-249874,-16572.21,1
B83294-32948,-516.89,1
B72816-756423,47266.85,0
B48439-895899,-2518.37,1
B41533-453604,6932.68,0
B64103-820946,21131.05,0
B81361-658748,10033.51,0
B22276-971446,20988.86,0
B95390-531654,-6809.84,1
B18469-874734,13418.6,0
B81250-732543,-2272.1,1
B99603-376421,-1374.98,1
B58816-705201,40495.32,0
B64714-321940,6646.48,0
B736-696980,10895.34,0
B22209-82132,30926.9,0
B19686-33031,6007.27,0
B64856-163024,13434.25,0
B65731-990341,21205.42,0
B24413-998092,16658.74,0
B98459-399250,6560.77,0
B31076-576224,25960.58,0
B5576-170845,-3573.72,1
B70843-801488,64511.32,0
B89951-788159,28179.2,0
B16279-631367,-950.59,1
B20734-322821,26349.62,0
B46733-112350,32231.71,0
B34427-689420,-3328.82,1
B41378-932556,18898.77,0
B73588-676770,6712.0,0
B57494-274873,-9909.04,1
B28587-351178,4863.85,0
B87275-940471,2365.77,0
B66866-594366,28477.74,0
B27606-317923,4394.52,0
B26945-705876,-12344.27,1
B60976-742102,-20578.12,1
B22241-407713,-5589.07,1
B17584-698658,-13475.8,1
B40114-420150,15981.24,0
B43023-603471,57066.45,0
B2228-84356,8824.63,0
B96861-114092,30235.44,0
B76044-925357,6467.63,0
B49342-336472,9156.38,0
B63964-272144,29549.1,0
B3025-382749,-9267.52,1
B33729-331018,60695.55,0
B30153-24583,-4594.02,1
B89909-521923,26486.92,0
B30996-909349,-8044.82,1
B44119-478938,21323.97,0
B78930-753888,41255.8,0
B80332-520455,31801.71,0
B81569-214767,31750.08,0
B34840-189210,16143.81,0
B16731-657229,-4143.84,1
B32417-929448,25867.04,0
B31809-817741,22396.83,0
B18524-677711,26089.97,0
B51313-845081,-7967.88,1
B33475-810318,40666.96,0
B62767-326988,19768.63,0
B40952-353265,31545.92,0
B64024-654572,-4502.38,1
B60595-75967,-2159.18,1
B7835-879725,47243.68,0
B92119-861983,41907.81,0
B67104-462622,-1742.3,1
B89731-972736,-9645.02,1
B87536-68291,9797.4,0
B62238-41656,1913.13,0
B40377-714575,-14907.3,1
B35567-93347,-14125.95,1
B63656-442350,33651.55,0
B69134-460786,14468.68,0
B57905-94701,23005.68,0
B28266-782872,16560.73,0
B44253-343557,42229.16,0
B2950-612838,42715.28,0
B3377-753011,3391.97,0
B79384-612713,-6169.92,1
B88106-200882,-34999.35,1
B99227-141363,1259.15,0
B93848-174386,52541.15,0
B24986-125353,-8639.17,1
B54088-321463,30047.68,0
B9762-205996,-5127.54,1
B26943-815268,34409.23,0
B90388-538549,9563.38,0
B15081-728926,-272.23,1
B85376-559301,35304.05,0
B89515-897216,9830.71,0
B95005-782472,30160.31,0
B1409-125351,-2047.63,1
B706-449856,3214.02,0
B61323-24747,18323.57,0
B17335-426435,10628.4,0
B99346-995619,33270.7,0
B40037-892923,-7045.34,1
B31498-781084,19528.7,0
B26765-305189,10289.45,0
B30542-905066,15934.37,0
B24039-566998,22597.3,0
B24930-652195,20403.83,0
B79219-323727,32555.19,0
B35019-159495,9726.65,0
B59803-33973,21677.0,0
B67137-941994,6424.46,0
B19495-928159,27257.75,0
B23312-256178,14757.76,0
B65603-737676,14992.43,0
B91499-92695,12375.19,0
B60844-875780,35790.02,0
B10155-635603,21625.13,0
B7857-83686,21725.43,0
B15383-673567,13330.44,0
B23797-669319,22947.93,0
B67593-214997,29584.77,0
B38270-769305,-24947.5,1
B21707-222671,9204.15,0
B55289-953069,4103.02,0
B31317-475529,1485.14,0
B56832-107627,-292.59,1
B69781-923282,3963.39,0
B310-43057,40523.03,0
B23075-369914,14339.48,0
B71070-238030,23797.18,0
B17735-585576,353.35,0
B47999-597886,9112.73,0
B1670-797758,6498.27,0
B47105-63690,25892.99,0
B55437-951296,-2832.75,1
B60839-172869,15950.92,0
B76145-903714,7761.3,0
B28693-991294,15882.31,0
B49449-605140,18900.17,0
B69534-56159,106.27,0
B16703-711014,10576.27,0
B5595-421226,-19628.04,1
B59738-436827,16698.65,0
B2235-775529,13583.13,0
B65784-683088,-1296.65,1
B33426-486777,17233.11,0
B38258-401548,-13223.7,1
B97888-960122,10086.42,0
B94689-764735,8096.28,0
B43131-299835,1912.99,0
B81765-582165,16002.87,0
B9207-23061,2717.48,0
B85116-610455,3436.38,0
B34916-729289,-3320.55,1
B9062-804863,41107.13,0
B85593-809319,99.24,0
B8311-125656,57698.86,0
B98631-907131,9852.04,0
B8181-535903,37424.24,0
B86376-40039,-1512.2,1
B1783-287533,14915.1,0
B99656-996627,-2939.1,1
B29134-808707,-10117.56,1
B34544-79106,8979.87,0
B7181-269638,44365.39,0
B7387-820297,61806.92,0
B85602-78090,4581.73,0
B5459-787002,2373.18,0
B88250-278781,36582.64,0
B90627-453297,36596.75,0
B86119-749377,33153.38,0
B29674-165134,30646.03,0
B13432-711804,45854.73,0
B61144-230912,47452.49,0
B58871-375202,11950.19,0
B37827-321762,-21874.97,1
B85305-550128,-2701.04,1
B19363-224974,32707.14,0
B81573-671321,19171.87,0
B91665-352817,14828.79,0
B98784-152876,7818.69,0
B64723-758021,9844.65,0
B42111-318211,-513.89,1
B11015-447548,36488.72,0
B56605-322909,8721.83,0
B59391-570978,19051.51,0
B51418-680223,2082.41,0
B22138-234260,52047.3,0
B92417-933262,5758.09,0
B63865-40346,41889.09,0
B39074-66929,-1721.08,1
B80362-344602,-4763.72,1
B29213-516766,5706.87,0
B10796-588710,25057.29,0
B15869-497399,-1233.77,1
B44168-68842,39860.8,0
B1838-883976,-1854.32,1
B50941-178403,12827.29,0
B23100-821509,-17543.25,1
B34241-651107,3571.92,0
B70202-305581,-3634.3,1
B77079-518333,26453.51,0
B27869-679304,-14785.56,1
B70946-292942,25299.27,0
B20817-409004,25504.94,0
B1476-192176,4076.64,0
B96106-945954,1441.91,0
B77839-650727,4743.68,0
B70817-299540,19307.45,0
B13237-778751,-2535.58,1
B23184-451931,18666.32,0
B44222-828184,19121.05,0
B64560-763287,-4310.35,1
B6754-558127,-25398.93,1
B923-242373,22747.7,0
B96329-926507,54743.28,0
B54648-996480,16769.06,0
B96606-910250,16774.82,0
B29104-592788,22268.27,0
B25705-499411,36471.48,0
B42653-509445,29655.44,0
B74779-213440,-1348.11,1
B88861-996186,-4418.27,1
B4396-391594,-1429.6,1
B41336-254688,-2851.24,1
B39302-577466,26605.85,0
B81045-424599,3482.18,0
B39785-770014,30127.81,0
B7166-476326,-2982.9,1
B32667-617274,17601.64,0
B6687-340181,10102.68,0
B48248-101538,24373.57,0
B92440-321737,-384.45,1
B6239-550376,-5716.83,1
B18193-621758,12809.34,0
B87194-763424,22500.21,0
B9463-799252,-10133.24,1
B33234-88499,-8630.48,1
B43526-704245,7043.47,0
B15463-930450,13545.5,0
B51442-390348,23224.61,0
B41020-983962,5095.14,0
B70672-580724,33923.86,0
B78768-356498,28737.12,0
B84406-426792,48596.97,0
B51593-810533,22431.8,0
B41319-409410,18067.27,0
B53433-614227,42731.15,0
B30838-230292,41983.86,0
B30181-400094,21866.62,0
B43743-18388,7415.97,0
B12075-425287,50349.12,0
B27843-413527,-1622.7,1
B32037-398434,15416.71,0
B95661-184238,25750.75,0
B14477-312740,3065.86,0
B61182-889251,17296.5,0
B97562-171627,19722.65,0
B81278-293967,19971.15,0
B20539-95465,14462.09,0
B20309-396327,4089.23,0
B44625-264084,22769.52,0
B61043-476598,12909.28,0
B44394-251873,3405.41,0
B25158-86551,62208.29,0
B66524-858900,3216.13,0
B21946-552001,-13112.58,1
B66639-141078,12816.85,0
B37325-754464,8688.36,0
B67018-572248,25481.3,0
B30941-913836,40347.14,0
B45804-158517,-12531.28,1
B37308-192442,10939.03,0
B4141-656828,10251.64,0
B21425-526060,8286.25,0
B77129-920316,8682.12,0
B60553-422309,3834.64,0
B40319-565772,2467.15,0
B82835-865428,13059.25,0
B75319-831775,13794.22,0
B89191-354335,11163.57,0
B23054-440100,-30153.34,1
B68278-990842,23197.87,0
B53206-659707,18714.37,0
B6594-147308,26383.17,0
B14264-678246,-2265.02,1
B88877-967399,14166.75,0
B52327-115192,-6103.25,1
B25373-129953,-7939.27,1
B81179-553662,-2743.51,1
B52116-746674,14985.81,0
B74638-282680,15049.47,0
B56319-324618,455.22,0
B45288-633365,29829.11,0
B97015-47185,-6771.05,1
B67125-248464,186.82,0
B45123-522284,27328.28,0
B68239-40795,-319.45,1
B79335-968060,9235.86,0
B88243-240898,-3769.59,1
B50565-155239,17262.44,0
B3729-155686,-3450.58,1
B5684-301154,24382.01,0
B17681-325335,42036.73,0
B10727-212962,19317.96,0
B5342-94401,10740.88,0
B7121-188352,3717.71,0
B32254-109999,20294.81,0
B9225-999483,21531.52,0
B7910-480455,-96.24,1
B13281-496779,-29570.13,1
B37338-310481,37960.16,0
B60816-898475,-1416.67,1
B80825-128395,3743.13,0
B17552-744021,-3182.5,1
B66970-711630,13548.57,0
B19755-307876,29241.5,0
B46555-559414,18988.12,0
B98217-220873,23732.66,0
B62235-453330,8726.1,0
B70304-395895,-11726.24,1
B91880-585175,7641.05,0
B40401-153932,30889.54,0
B25736-844238,54108.85,0
B94914-239631,1771.16,0
B30372-865953,25574.15,0
B50635-347247,28634.11,0
B63637-907261,7596.05,0
B74837-21985,31731.55,0
B13595-279725,22415.87,0
B4502-963215,27426.41,0
B27055-258879,25100.95,0
B72087-513801,34716.32,0
B83897-916194,12631.25,0
B69930-573840,19935.43,0
B44123-117190,-9912.59,1
B55172-534362,-3921.76,1
B53980-50079,42140.36,0
B45256-794646,17254.19,0
B95282-563547,27683.23,0
B88081-607696,30916.45,0
B95822-801099,31310.33,0
B64473-300469,825.73,0
B33638-186535,38090.57,0
B56517-833181,38484.1,0
B42191-510657,-2190.98,1
B48520-193286,41772.3,0
B5279-300777,43155.56,0
B86130-532022,-28896.47,1
B66966-74413,64458.91,0
B48565-428327,16225.08,0
B40351-68394,49246.07,0
B84737-323044,6273.53,0
B61942-232291,-1970.12,1
B23252-254563,5997.7,0
B2409-185119,36250.14,0
B93676-859570,23230.72,0
B78120-522625,34678.39,0
B20151-263066,32346.1,0
B55170-352977,26064.31,0
B21525-710841,-4093.77,1
B17138-575526,1031.84,0
B55535-169208,11907.12,0
B24185-184852,-3770.63,1
B31227-563594,38628.87,0
B2516-506651,35164.44,0
B61675-710258,5842.68,0
B89867-861491,7965.12,0
B21814-102345,-4294.53,1
B29355-47488,21804.96,0
B84208-835066,3601.3,0
B21162-410045,6355.3,0
B51192-403033,21663.85,0
B52325-982475,25342.8,0
B62469-469909,7007.36,0
B89166-864819,-19079.08,1
B57237-270325,27713.36,0
B475-745552,-6323.58,1
B62641-452466,46603.69,0
B84085-668681,-1754.99,1
B46940-503110,5593.04,0
B16922-278096,-14838.52,1
B63006-109224,-203.24,1
B74663-759488,21596.45,0
B32754-504331,-6112.27,1
B74707-185272,-1193.66,1
B28187-102509,21595.09,0
B91610-393211,20555.48,0
B15791-113828,-7546.07,1
B31882-660031,11629.59,0
B50939-609390,33892.39,0
B41136-318786,-22440.19,1
B12325-306942,12655.23,0
B69007-50988,11415.39,0
B9971-883725,11125.59,0
B97057-94401,-16622.47,1
B48109-564062,8973.01,0
B62004-679780,1029.96,0
B65786-906510,-13560.36,1
B86596-256174,-9539.48,1
B14909-322072,19684.85,0
B38536-204867,11972.51,0
B3750-800431,50689.28,0
B28574-574142,31630.9,0
B88730-469719,20937.95,0
B59614-488341,11661.63,0
B79854-408685,28001.88,0
B26866-409154,8649.3,0
B45021-23993,-8467.19,1
B50615-16631,19181.5,0
B75413-328384,12074.01,0
B73893-833902,-10447.49,1
B21380-602994,-6585.32,1
B8351-437303,29924.68,0
B28792-659870,7670.36,0
B87567-351255,66721.95,0
B32434-182625,6070.79,0
B29280-388435,10769.26,0
B8816-77392,-7082.64,1
B43416-126351,23118.56,0
B22300-478224,-24279.23,1
B18202-164702,-11999.82,1
B5230-288709,-8555.53,1
B67269-470066,2064.36,0
B53586-229697,34597.07,0
B74782-288896,19192.03,0
B9363-141926,-24166.66,1
B75763-137084,33346.64,0
B65044-621015,1043.01,0
B63424-511327,-11521.71,1
B29721-763804,49750.81,0
B7969-26232,-1607.27,1
B87442-992959,21174.54,0
B58145-259879,16715.5,0
B57045-188448,11917.26,0
B21806-477007,-3314.88,1
B98267-677392,5024.15,0
B47838-53586,24053.83,0
B23563-734176,-7624.51,1
B95153-861806,24998.06,0
B88173-206836,27747.04,0
B25615-585371,35675.85,0
B39184-30260,23555.18,0
B89036-558428,11087.51,0
B32293-217133,23011.1,0
B39135-849021,35094.79,0
B54924-843447,22414.82,0
B10161-580546,-14846.0,1
B81499-818015,-990.15,1
B75271-463796,-280.34,1
B62942-899301,-10967.49,1
B29109-382674,16337.96,0
B78122-247502,2765.1,0
B79633-59094,5253.58,0
B68831-76496,35804.65,0
B46370-743906,46876.38,0
B80956-509563,32185.94,0
B6088-610043,17900.22,0
B71822-666566,-14932.65,1
B58522-93386,16390.56,0
B42821-256763,14022.49,0
B52514-286254,-8671.95,1
B5949-935710,8333.05,0
B99278-195948,32604.1,0
B46696-970048,46393.63,0
B13239-93772,1818.09,0
B21492-700944,34013.11,0
B29312-345007,23547.97,0
B15581-245492,-5030.17,1
B18728-561262,8480.55,0
B55395-424625,25779.75,0
B86769-761045,23293.2,0
B84789-801958,22429.21,0
B65440-218580,49263.85,0
B21242-927188,18630.56,0
B13045-236924,16736.45,0
B79876-51587,18141.07,0
B64106-55099,-11747.4,1
B21153-391237,40845.19,0
B10210-927648,-2490.41,1
B41551-631570,28572.87,0
B43869-617645,34702.81,0
B55935-252091,17789.44,0
B3750-529298,20171.22,0
B62146-692950,31035.83,0
B54049-922084,20239.64,0
B3772-705109,29275.23,0
B83834-234443,-1975.57,1
B41901-321628,44017.73,0
B32394-363460,12168.74,0
B50211-972186,-28378.73,1
B89749-785596,8656.97,0
B2483-625600,10474.79,0
B32257-739333,33420.55,0
B71365-855825,1968.4,0
B89312-665652,9222.21,0
B66329-924923,13534.82,0
B28356-971248,31563.21,0
B72426-344397,17507.34,0
B23334-12628,14920.99,0
B47111-10295,15159.6,0
B24915-686901,-6958.46,1
B78764-94373,-17767.44,1
B33735-992411,27006.82,0
B7855-232000,19015.15,0
B18345-365971,-4759.51,1
B92468-278920,2430.95,0
B75433-104997,273.27,0
B52295-554152,-20371.78,1
B71124-61438,5797.91,0
B59891-348847,43852.22,0
B94414-26101,-7943.49,1
B6115-551773,-198.79,1
B32285-124804,-19197.21,1
B29953-501622,18007.66,0
B30252-575350,13214.22,0
B93288-597600,4380.85,0
B13535-789223,13287.64,0
B48335-533873,-4382.19,1
B3910-523723,9489.04,0
B26283-429992,4432.84,0
B56066-284196,19320.0,0
B18442-502860,41291.37,0
B84099-571191,28470.94,0
B17757-480114,11993.86,0
B95577-316488,8975.46,0
B13356-189059,22936.18,0
B1916-120558,28147.54,0
B36335-107912,13623.01,0
B1211-804797,11506.57,0
B99775-895694,5744.36,0
B39658-97196,4594.21,0
B41048-552477,59416.12,0
B84131-769886,30851.88,0
B21129-813514,16272.65,0
B51399-266958,19304.07,0
B15049-604557,8293.74,0
B73208-949721,23637.62,0
B58531-355442,24495.75,0
B64183-132561,14552.31,0
B21549-590096,-5615.29,1
B54650-887764,34126.92,0
B98445-122594,27273.82,0
B71378-241891,21637.62,0
B13690-72064,22604.61,0
B85141-691607,-1200.19,1
B87072-686646,-1028.38,1
B28396-513887,19891.9,0
B34313-486945,11378.81,0
B1767-668903,8113.69,0
B72598-319142,26006.3,0
B72035-427214,32174.61,0
B91090-657228,-2044.4,1
B44960-670139,8339.7,0
B46182-425036,16547.44,0
B25149-770511,42095.48,0
B62190-249069,1110.91,0
B69757-732933,4704.8,0
B32210-515835,28855.78,0
B55075-898407,-1619.46,1
B32187-186372,17661.63,0
B8368-144832,-3053.77,1
B19187-137879,1135.37,0
B95546-497785,9762.32,0
B38429-670621,25858.99,0
B64338-40023,25739.43,0
B52322-102279,13391.22,0
B22617-205728,-13930.23,1
B68853-86229,21986.14,0
B88596-821925,24595.4,0
B48492-253799,-1593.62,1
B46187-401910,221.05,0
B19053-17456,37071.65,0
B4986-724173,17106.83,0
B18208-727006,19705.88,0
B40907-879142,16078.58,0
B97518-439033,2180.7,0
B74352-373000,13994.17,0
B85973-846807,25025.33,0
B66329-494243,5212.74,0
B58719-547133,19347.22,0
B30080-110902,12211.85,0
B15114-215913,8738.22,0
B9952-931310,34967.73,0
B63367-534004,-4657.71,1
B123-981268,19431.87,0
B75004-894886,-2445.67,1
B57324-968181,-3852.6,1
B88561-48166,19562.84,0
B58232-520792,5050.77,0
B82846-21414,4157.98,0
B60788-314729,15361.95,0
B49006-246757,17298.33,0
B6457-396663,-19455.28,1
B28639-408132,7689.17,0
B49017-795829,11422.5,0
B67672-211698,22779.36,0
B84425-787213,-16164.76,1
B88685-110659,12376.57,0
B37690-660154,30628.23,0
B32105-622411,9230.58,0
B55283-465473,13192.29,0
B10119-616128,54243.19,0
B57152-348600,25737.55,0
B9764-369997,21070.4,0
B33984-556532,18380.08,0
B70032-72148,7393.58,0
B45953-766162,12932.0,0
B38144-842099,-3218.46,1
B9168-408225,1796.49,0
B56485-800954,-1133.01,1
B46725-308576,-11197.35,1
B33476-921888,-17766.21,1
B46556-183006,6715.05,0
B4408-95163,-7884.55,1
B98176-434462,10084.3,0
B11731-376805,10325.93,0
B49878-915095,14266.9,0
B12773-67027,-7802.29,1
B83545-647884,13168.62,0
B48924-871270,20194.36,0
B84259-152474,3209.63,0
B13360-225945,13336.02,0
B35494-937263,33064.25,0
B27891-919944,10136.9,0
B637-603393,11272.38,0
B47561-423119,-7894.32,1
B32652-342504,2658.97,0
B70813-689119,-12085.61,1
B11182-495930,-6601.68,1
B31043-555377,32560.84,0
B99152-272497,12953.65,0
B95268-127985,32756.29,0
B13809-712687,23560.72,0
B29900-446093,20240.2,0
B62192-451408,4509.74,0
B9788-40102,18195.34,0
B90868-964501,31053.83,0
B67309-944307,-10115.78,1
B6918-556487,32083.17,0
B56373-916281,17953.53,0
B99466-598798,22747.81,0
B25755-836250,31315.39,0
B18979-333950,-57.16,1
B15845-953592,18968.79,0
B83215-887907,-4391.86,1
B37949-31497,40728.66,0
B68535-623795,-672.43,1
B52381-825789,-17000.85,1
B39421-198624,-135.14,1
B26283-840908,3644.54,0
B81115-466699,41869.46,0
B81449-759719,-11067.11,1
B68997-618944,55024.26,0
B10464-365220,-5990.82,1
B90734-824928,8029.64,0
B99432-147118,-4012.59,1
B92953-649805,-7407.84,1
B74421-437788,9173.5,0
B94501-268436,24299.18,0
B31287-860757,20209.34,0
B52253-993283,13607.41,0
B3713-632669,-22228.87,1
B18335-515634,36408.02,0
B45337-576658,-33384.73,1
B59320-723198,26297.81,0
B3768-40194,39136.05,0
B76054-106343,2523.43,0
B62808-89241,9658.59,0
B14847-64566,13982.97,0
B67671-814857,30979.96,0
B14361-861183,26849.48,0
B91559-26669,23448.84,0
B18188-531548,27141.54,0
B68706-956567,-3032.67,1
B38394-258166,1131.8,0
B1574-823056,22924.03,0
B3406-283407,14340.71,0
B83848-747815,16711.98,0
B36523-835770,835.13,0
B33243-239767,23983.93,0
B71936-467007,18880.94,0
B33954-892804,31655.2,0
B2636-838579,28506.23,0
B16507-240490,-3500.75,1
B82530-994065,11660.52,0
B12348-693529,23996.04,0
B67217-96643,8959.07,0
B7387-384613,-10322.41,1
B1914-210313,14416.0,0
B259-274216,-8690.17,1
B4111-122092,-2883.95,1
B33522-846087,-6034.37,1
B44438-430662,-24960.24,1
B33229-303996,36353.75,0
B46722-764003,16623.78,0
B76599-395660,34413.21,0
B98454-269098,15822.19,0
B30662-506343,49749.76,0
B40908-594628,6498.47,0
B60383-249324,4285.98,0
B85937-709371,6098.49,0
B44150-812913,17589.68,0
B7345-641807,9573.11,0
B83149-378259,19460.12,0
B19516-90211,41344.52,0
B29130-450520,27563.76,0
B64678-42620,18030.99,0
B95572-632751,16099.7,0
B1727-347446,2211.56,0
B81122-828335,4784.27,0
B94837-183880,14711.48,0
B40170-755639,-3221.86,1
B93687-527449,504.03,0
B56284-923257,12534.49,0
B65073-955187,680.15,0
B7937-965595,11883.15,0
B89211-202547,4136.13,0
B69432-610285,-24812.67,1
B41768-949625,-10957.39,1
B12151-310059,11264.73,0
B65928-618676,32444.27,0
B89524-857461,36097.54,0
B68180-413319,23134.06,0
B56172-129125,-21280.46,1
B4221-888286,18894.21,0
B33949-705659,-4021.14,1
B68738-185241,9094.47,0
B22224-847767,-14347.35,1
B49880-962191,25668.29,0
B27508-798879,-663.5,1
B87533-440475,6609.58,0
B24656-863608,3807.82,0
B41054-65535,7607.33,0
B67393-859510,48502.89,0
B23091-819045,22320.82,0
B99651-766816,28252.56,0
B13724-971801,27386.58,0
B8966-935619,309.8,0
B24723-641746,25307.54,0
B97631-361361,6087.58,0
B41107-283567,-22008.72,1
B76295-376080,4718.66,0
B3843-264869,13306.86,0
B25677-886016,15669.38,0
B72233-922020,-16837.03,1
B6735-757206,3141.33,0
B30267-390444,-3416.3,1
B17329-454518,602.91,0
B7352-108944,-12648.08,1
B85553-864231,-6520.87,1
B97101-35277,-6150.28,1
B43549-135226,18933.45,0
B47437-789198,31218.93,0
B17999-555387,28589.09,0
B24896-15305,16643.27,0
B9147-541685,12171.64,0
B84851-312962,-30457.54,1
B58522-46327,51377.81,0
B17352-47331,20160.72,0
B86149-643606,18483.11,0
B10450-364343,38540.51,0
B66553-805219,32682.58,0
B33165-78990,28089.24,0
B78442-182180,9241.46,0
B46359-271868,35929.82,0
B75772-498311,-12697.17,1
B51985-228005,8247.41,0
B81779-356566,40953.97,0
B86548-526054,22500.57,0
B59881-325484,39182.62,0
B38890-88265,11898.95,0
B40776-276027,23484.41,0
B33102-326503,24910.31,0
B13841-941370,17647.93,0
B28280-969482,-12819.93,1
B69835-769366,8129.36,0
B64269-263812,-23076.85,1
B69393-391383,10819.55,0
B27575-772547,52678.36,0
B4477-83526,5601.83,0
B42470-697555,18402.85,0
B61499-636439,59123.38,0
B46775-865598,30305.17,0
B44271-803040,-7811.29,1
B59936-24946,4633.53,0
B62916-672256,-10262.56,1
B42447-456522,-12075.25,1
B14881-976654,6396.7,0
B18959-778178,-1071.91,1
B56301-445025,20883.79,0
B88912-51998,55432.98,0
B65102-642172,-4317.2,1
B70656-24584,30441.85,0
B3615-395631,51455.35,0
B63179-354494,-546.92,1
B22905-311868,752.39,0
B86885-936891,14979.3,0
B7942-573906,32644.81,0
B74831-533456,10602.76,0
B38034-119458,-1910.76,1
B17988-594330,6898.67,0
B93973-822718,38031.84,0
B28712-478273,46364.26,0
B65740-82991,25177.69,0
B15629-36521,39468.19,0
B71929-163169,-281.38,1
B31040-997717,31090.26,0
B7226-311061,46570.58,0
B14133-660723,-390.28,1
B98527-400378,5289.97,0
B56691-229677,-7359.07,1
B42398-463795,-3080.58,1
B12638-824359,-74.35,1
B16007-637372,37251.79,0
B76338-173371,-13951.44,1
B86167-483578,31273.12,0
B339-87448,21225.38,0
B56777-777799,50196.84,0
B90600-903502,30121.03,0
B22258-816125,11112.41,0
B4491-322131,21632.83,0
B82501-330774,4987.4,0
B50629-127249,14596.69,0
B66647-653534,7459.45,0
B68389-91726,20129.1,0
B90460-22247,33577.51,0
B67574-851403,-11384.19,1
B47816-855230,-612.94,1
B46455-775991,32859.46,0
B16942-72779,16976.77,0
B50269-787508,840.91,0
B5988-777722,-1569.83,1
B77782-637298,10391.79,0
B50913-495254,31242.45,0
B56763-656650,42354.63,0
B54419-847940,24218.45,0
B27281-958656,9676.43,0
B32332-178078,9897.42,0
B29101-224604,53463.72,0
B48747-134840,-4228.32,1
B15470-789327,4488.32,0
B89828-451892,14445.56,0
B40093-572150,4724.24,0
B12696-38138,27573.3,0
B56221-119574,43803.39,0
B74949-789477,31573.62,0
B58048-334879,23086.16,0
B14665-645102,33917.49,0
B25986-582817,18567.88,0
B39147-171888,14795.31,0
B83291-598985,-2563.12,1
B48164-616640,-15201.8,1
B12945-432736,19491.9,0
B23343-734685,9985.31,0
B64920-580786,19053.21,0
B32937-849073,-8101.84,1
B20552-621853,19759.86,0
B17393-892161,12340.87,0
B92785-678644,38738.0,0
B24340-62728,2249.5,0
B52053-14515,3295.1,0
B84157-289662,2440.11,0
B16808-911703,-11349.81,1
B86162-624530,28608.96,0
B86507-74171,9482.05,0
B6701-304422,15952.68,0
B93134-443231,-12309.91,1
B3134-64842,26368.62,0
B5839-902841,52104.16,0
B50885-169447,20613.49,0
B6740-627160,-3179.09,1
B75742-253774,6526.47,0
B728-997736,-3703.42,1
B83830-202832,19163.1,0
B55328-143782,18363.65,0
B13662-503057,9174.29,0
B47599-118288,29481.49,0
B79584-368537,4471.95,0
B62991-214711,70264.74,0
B87052-929435,5452.18,0
B70137-58714,11536.64,0
B6140-686853,39960.98,0
B68839-961600,49424.01,0
B10714-209378,1655.11,0
B22918-328762,2192.95,0
B23000-290070,19182.3,0
B72133-365880,13702.57,0
B8779-857987,10469.94,0
B60589-851913,30122.68,0
B46359-668357,14516.47,0
B50643-322165,29314.23,0
B96591-959217,-7837.71,1
B86662-169839,27342.81,0
B43723-514480,14249.17,0
B92245-148854,27800.36,0
B24142-916427,18596.32,0
B22855-281871,-7187.52,1
B57326-189343,-1544.06,1
B40196-145576,16588.42,0
B97610-185291,14077.53,0
B6582-619034,24132.4,0
B57228-338056,21313.01,0
B16108-781475,27216.48,0
