loan_id,days_to_early_default,default_flag
L76429-775274,1095,0
L25275-862705,584,1
L11728-742727,1095,0
L57929-986794,634,1
L27767-794631,1095,0
L93509-491133,1095,0
L968-180584,1095,0
L262-802399,511,1
L20126-187707,1095,0
L15137-491460,1095,0
L52377-538935,1095,0
L64113-668187,1095,0
L33750-724185,1095,0
L57754-334357,698,1
L56618-727250,1095,0
L31576-400607,1095,0
L36859-243065,1095,0
L93511-854421,1095,0
L51833-507957,1095,0
L23570-617692,1095,0
L32431-562625,1095,0
L62433-868854,1095,0
L8066-908355,1095,0
L8470-956857,474,1
L98098-827339,545,1
L62273-403495,717,1
L42158-478390,1095,0
L75545-465574,709,1
L89269-740270,1095,0
L49738-17388,1095,0
L76385-498298,1095,0
L7894-632646,1095,0
L30755-579990,708,1
L82665-417405,1095,0
L76579-551093,1095,0
L26995-291537,1095,0
L56442-540753,1095,0
L96171-721437,602,1
L48988-655822,659,1
L80715-789850,589,1
L64839-582283,1095,0
L36006-710483,1095,0
L71762-946151,543,1
L98882-152677,1095,0
L18438-293874,1095,0
L31459-415500,371,1
L62576-506741,1095,0
L75273-864837,1095,0
L71146-984754,633,1
L59710-723292,556,1
L24340-324453,1095,0
L65085-830519,1095,0
L53590-810898,1095,0
L38788-761331,688,1
L68787-543674,1095,0
L12620-844725,1095,0
L94380-510339,1095,0
L72920-846106,1095,0
L12473-729226,1095,0
L96575-938158,1095,0
L3421-39145,1095,0
L99943-331834,689,1
L62389-417406,1095,0
L79313-754972,1095,0
L6902-975172,1095,0
L9686-399467,1095,0
L97788-179475,648,1
L15219-196656,1095,0
L22616-317459,1095,0
L49116-768213,1095,0
L75624-142751,1095,0
L74068-549762,1095,0
L74239-271453,1095,0
L7033-879713,1095,0
L476-493644,1095,0
L66293-456625,1095,0
L36724-549752,1095,0
L35353-61027,1095,0
L63158-564613,1095,0
L30818-698833,1095,0
L53737-597946,473,1
L68209-310038,1095,0
L8278-673791,585,1
L33237-131272,1095,0
L15472-136887,655,1
L66167-916927,1095,0
L6910-865047,1095,0
L12705-179064,1095,0
L32341-78213,1095,0
L59579-605503,1095,0
L58018-707332,1095,0
L1136-632522,1095,0
L52530-911188,570,1
L69055-373730,597,1
L16051-523571,1095,0
L66450-571311,1095,0
L9599-215441,511,1
L72751-108016,1095,0
L37748-934708,1095,0
L33544-160000,1095,0
L2257-983235,1095,0
L59061-543277,1095,0
L73159-181483,1095,0
L96042-683050,715,1
L74624-662594,1095,0
L50304-273842,1095,0
L31108-334188,560,1
L29133-491608,1095,0
L72035-181643,1095,0
L68905-771874,1095,0
L29175-805602,1095,0
L71207-930658,1095,0
L98578-246566,633,1
L71995-834815,1095,0
L61783-632547,1095,0
L45622-953636,1095,0
L49831-789572,1095,0
L52722-436561,1095,0
L25908-608370,1095,0
L51020-643382,1095,0
L1209-321113,1095,0
L24379-294219,1095,0
L99469-665772,1095,0
L75185-71996,1095,0
L62241-802659,1095,0
L17832-182174,1095,0
L13538-37944,1095,0
L18587-883012,1095,0
L550-120575,572,1
L35826-214335,1095,0
L2963-888924,697,1
L47909-689431,1095,0
L3572-799880,376,1
L38526-703600,1095,0
L79792-248385,540,1
L39610-722641,1095,0
L80785-774061,699,1
L30440-637146,1095,0
L16278-655804,1095,0
L92325-115460,1095,0
L11936-687693,1095,0
L64110-376007,1095,0
L71209-893395,1095,0
L97821-597661,660,1
L36191-739889,1095,0
L69407-271325,1095,0
L98763-827903,1095,0
L96828-949626,1095,0
L94072-270380,1095,0
L68830-182194,1095,0
L25224-460714,650,1
L23541-293927,1095,0
L52171-625307,1095,0
L75849-474004,1095,0
L35233-606695,1095,0
L74663-631771,1095,0
L71734-925123,1095,0
L7001-468364,1095,0
L7018-935865,1095,0
L18672-854537,1095,0
L34143-880968,1095,0
L38812-160799,1095,0
L24475-541090,522,1
L30800-454799,1095,0
L99308-458879,1095,0
L33710-890008,1095,0
L82281-981784,1095,0
L22843-110880,1095,0
L87206-499592,1095,0
L9625-232116,1095,0
L11067-933962,1095,0
L26173-400666,1095,0
L93918-444340,1095,0
L25499-529758,1095,0
L64477-120976,1095,0
L84195-565402,1095,0
L31238-842588,1095,0
L85281-928405,704,1
L63511-699295,1095,0
L83391-910373,1095,0
L41059-612005,1095,0
L35445-365579,681,1
L91889-459505,1095,0
L5011-154746,1095,0
L76744-686286,1095,0
L98690-959716,1095,0
L88719-234985,1095,0
L66225-318928,1095,0
L93628-464551,1095,0
L48562-223435,1095,0
L85447-682328,1095,0
L63970-402695,1095,0
L48542-869616,1095,0
L56238-73283,1095,0
L70375-542640,1095,0
L67826-441358,1095,0
L94747-684064,1095,0
L84824-883496,668,1
L97886-561041,1095,0
L78101-250154,1095,0
L41514-613912,1095,0
L38993-757380,608,1
L73082-259275,1095,0
L71431-643031,1095,0
L71875-914028,1095,0
L12494-244485,1095,0
L93419-564376,1095,0
L70175-763787,1095,0
L46553-547490,1095,0
L68917-909441,1095,0
L38954-273690,597,1
L73398-232355,1095,0
L95758-188917,1095,0
L39445-769009,1095,0
L28557-581992,1095,0
L86287-122887,1095,0
L82336-11023,1095,0
L20682-950486,1095,0
L18680-817892,704,1
L57849-845795,1095,0
L90218-825270,663,1
L87557-75608,1095,0
L61295-61709,666,1
L69334-151651,1095,0
L67480-750050,1095,0
L16680-863677,1095,0
L75153-351906,1095,0
L10010-626777,1095,0
L30460-576346,1095,0
L98572-677551,1095,0
L35186-806570,1095,0
L84099-902530,1095,0
L82933-442248,1095,0
L41575-197990,1095,0
L3506-957918,554,1
L73850-341066,1095,0
L78033-272561,1095,0
L94369-605333,1095,0
L73910-659255,1095,0
L6317-790050,1095,0
L39153-367049,1095,0
L56624-36477,1095,0
L47447-914020,1095,0
L24633-991895,1095,0
L86046-805165,656,1
L41680-483883,1095,0
L55071-685793,1095,0
L54036-859630,577,1
L19514-276744,1095,0
L78392-250439,665,1
L10079-671791,1095,0
L8071-214103,1095,0
L42316-113205,1095,0
L12116-499817,1095,0
L95051-94165,1095,0
L69318-891623,1095,0
L12314-240170,1095,0
L19745-551707,1095,0
L46787-332805,1095,0
L46757-387695,1095,0
L9190-834086,1095,0
L73707-114233,1095,0
L18513-817190,1095,0
L31703-941244,1095,0
L51343-354736,1095,0
L59396-29093,1095,0
L44674-529373,1095,0
L89098-244276,643,1
L5160-258883,1095,0
L32993-589686,1095,0
L41208-989413,1095,0
L91658-426142,401,1
L19414-258617,714,1
L78000-907469,1095,0
L24215-424742,1095,0
L44020-840268,681,1
L620-646296,1095,0
L58894-406140,706,1
L31431-519754,1095,0
L74653-545220,1095,0
L24901-153009,1095,0
L40954-891282,1095,0
L66232-317036,708,1
L41340-448768,1095,0
L6483-848129,1095,0
L43949-910980,1095,0
L27496-775049,1095,0
L9644-114165,1095,0
L43555-10733,672,1
L70250-656271,1095,0
L96618-601966,1095,0
L89450-390477,1095,0
L69961-879036,479,1
L31561-83527,1095,0
L93321-784982,1095,0
L99995-86769,1095,0
L24304-545310,1095,0
L82178-107863,1095,0
L29977-737617,1095,0
L4442-655596,1095,0
L25180-884534,585,1
L58577-419188,1095,0
L72262-74331,1095,0
L35695-565123,1095,0
L37134-452609,1095,0
L87357-763622,1095,0
L78967-757096,1095,0
L99840-301684,1095,0
L84866-82199,697,1
L70697-455797,564,1
L47533-280121,700,1
L83295-990948,1095,0
L75972-234842,1095,0
L56078-784556,1095,0
L87641-89922,1095,0
L31361-898671,1095,0
L79215-422941,1095,0
L97291-308196,1095,0
L11800-634766,1095,0
L97783-541372,1095,0
L56954-722847,701,1
L89053-699126,1095,0
L34578-271389,1095,0
L42635-172967,1095,0
L49558-730471,1095,0
L241-859894,1095,0
L44519-934568,1095,0
L94072-452754,1095,0
L28482-502897,1095,0
L9981-836449,1095,0
L178-615697,1095,0
L94166-586734,1095,0
L84898-479150,1095,0
L9976-310764,1095,0
L83134-602036,665,1
L74540-368568,1095,0
L71210-247269,1095,0
L91353-312392,1095,0
L11714-776691,1095,0
L96446-783835,1095,0
L32363-297673,1095,0
L38954-243985,1095,0
L24488-28888,1095,0
L73844-694476,1095,0
L37668-365426,1095,0
L90038-684747,1095,0
L46753-37024,1095,0
L51801-528624,1095,0
L85446-273038,1095,0
L26351-96049,1095,0
L95460-304785,1095,0
L13520-971694,1095,0
L37544-580228,1095,0
L76746-318047,1095,0
L175-150889,1095,0
L51466-594596,703,1
L69753-654361,504,1
L56293-410671,1095,0
L86313-331877,1095,0
L37592-526455,1095,0
L43914-904627,668,1
L45687-540317,1095,0
L88555-403302,1095,0
L5904-818415,109,1
L32974-908143,1095,0
L74273-964145,1095,0
L42892-316160,1095,0
L41861-733670,1095,0
L80244-867997,506,1
L9998-318448,1095,0
L35966-664932,1095,0
L61825-703522,713,1
L23975-801894,1095,0
L4723-20594,610,1
L84980-286022,1095,0
L3676-953459,1095,0
L18901-403318,1095,0
L29889-637349,1095,0
L80759-22130,564,1
L15542-872973,1095,0
L30452-998940,658,1
L45615-123433,1095,0
L54219-165451,565,1
L30801-228895,1095,0
L46262-534718,1095,0
L99242-927398,1095,0
L58544-824937,1095,0
L11221-120286,1095,0
L1150-718939,1095,0
L11953-40439,1095,0
L83555-704000,1095,0
L43653-958649,720,1
L42815-505445,598,1
L48568-316210,1095,0
L49468-976017,1095,0
L94670-998490,1095,0
L62548-897890,708,1
L1025-377270,623,1
L35259-904050,1095,0
L5640-722560,689,1
L17816-568961,704,1
L64504-785626,1095,0
L71224-802934,577,1
L26374-380837,1095,0
L63154-369926,678,1
L87407-41322,1095,0
L40337-486055,1095,0
L66171-851386,1095,0
L85692-675294,1095,0
L84587-426575,496,1
L1148-19087,1095,0
L93800-111207,1095,0
L61787-37752,1095,0
L97377-547685,1095,0
L58459-951755,1095,0
L55239-539371,497,1
L17640-301140,1095,0
L91122-575448,1095,0
L95257-790736,1095,0
L17675-747314,1095,0
L6932-641059,1095,0
L41925-489904,435,1
L89864-309386,1095,0
L36245-961280,1095,0
L99740-650182,1095,0
L69773-333701,1095,0
L29883-919903,710,1
L41747-144574,1095,0
L44632-588719,1095,0
L95307-551447,1095,0
L41462-43049,1095,0
L17307-974058,404,1
L76583-442752,1095,0
L64858-290886,1095,0
L86258-406088,1095,0
L58117-724491,683,1
L63526-694913,1095,0
L69899-84094,718,1
L25145-880118,1095,0
L38346-690854,1095,0
L79698-496292,667,1
L31883-844490,1095,0
L16401-706533,1095,0
L48264-851460,1095,0
L14757-35141,1095,0
L79834-67860,679,1
L80343-759895,1095,0
L98390-566302,1095,0
L84912-64858,1095,0
L31341-935242,1095,0
L21335-159289,678,1
L29068-991784,1095,0
L66617-414220,1095,0
L71741-128852,1095,0
L76811-857208,672,1
L70180-837320,1095,0
L32526-885593,632,1
L34869-755894,1095,0
L10909-52022,1095,0
L65469-725360,1095,0
L18535-207061,1095,0
L76821-98342,1095,0
L84224-635789,1095,0
L39682-147675,1095,0
L35630-844127,621,1
L41465-415062,1095,0
L4471-281400,1095,0
L80939-109612,1095,0
L40595-53964,1095,0
L93950-275084,1095,0
L15140-582376,1095,0
L38615-245006,1095,0
L52201-866439,603,1
L14895-205041,703,1
L69765-633209,493,1
L61276-460983,1095,0
L81027-847462,1095,0
L8837-986920,1095,0
L93316-135785,1095,0
L89105-531569,1095,0
L36885-479978,1095,0
L92285-860828,1095,0
L59277-841825,1095,0
L89706-687218,1095,0
L75951-734065,683,1
L84186-516747,703,1
L82859-192328,1095,0
L13678-102210,605,1
L38143-46290,1095,0
L25427-902803,1095,0
L55219-875270,1095,0
L76101-319828,583,1
L20710-732616,1095,0
L7593-968085,1095,0
L97487-36340,1095,0
L30900-353013,1095,0
L73309-612124,664,1
L12967-898836,633,1
L95459-201034,1095,0
L50000-505488,609,1
L83948-277381,326,1
L69600-931359,1095,0
L38654-602011,1095,0
L46977-154772,561,1
L50900-609792,687,1
L41828-215699,583,1
L27395-502491,1095,0
L74811-771257,1095,0
L67264-264107,649,1
L89514-778787,714,1
L65850-420126,1095,0
L55161-103225,663,1
L36279-785601,1095,0
L80326-37480,393,1
L78275-431210,656,1
L99266-539767,1095,0
L93930-76590,1095,0
L84556-859362,1095,0
L74585-111018,1095,0
L8117-935185,1095,0
L72355-536665,1095,0
L32771-966684,1095,0
L4431-173320,1095,0
L9941-176659,1095,0
L35214-991112,1095,0
L27688-40532,1095,0
L97518-372550,697,1
L77725-230104,1095,0
L19116-716608,1095,0
L84028-797667,1095,0
L96241-415083,712,1
L3554-420557,1095,0
L54924-884204,1095,0
L53809-375071,1095,0
L90228-605037,1095,0
L12464-685577,1095,0
L50893-855909,1095,0
L42343-885384,703,1
L77095-82442,1095,0
L10105-511423,1095,0
L31512-92294,1095,0
L59601-976476,1095,0
L56807-755793,1095,0
L84826-469417,1095,0
L87236-648400,1095,0
L86442-133274,1095,0
L62294-763006,1095,0
L653-82823,426,1
L51513-354593,526,1
L26553-715715,1095,0
L5733-618836,1095,0
L4984-282419,1095,0
L56616-312768,1095,0
L81369-19603,1095,0
L94888-904962,1095,0
L54031-191198,1095,0
L97492-351667,468,1
L55462-95980,1095,0
L22855-667654,1095,0
L49577-175943,1095,0
L18672-669758,1095,0
L79783-171152,1095,0
L99649-353157,613,1
L23614-279263,1095,0
L77100-282298,1095,0
L61669-183377,1095,0
L76202-671672,1095,0
L57513-884631,1095,0
L70420-158193,1095,0
L55317-365765,644,1
L2130-331282,1095,0
L56255-345071,1095,0
L78684-801921,1095,0
L41073-380240,1095,0
L31553-360649,1095,0
L25649-845656,1095,0
L28842-247855,1095,0
L53803-853539,1095,0
L57750-890673,622,1
L5509-420562,1095,0
L55880-176854,1095,0
L26098-170545,1095,0
L45338-26146,1095,0
L59782-331855,549,1
L41857-490812,1095,0
L32781-969490,1095,0
L68927-294777,1095,0
L64222-757316,1095,0
L99992-16125,596,1
L38852-73346,1095,0
L2640-516165,625,1
L99921-91612,1095,0
L9691-978481,1095,0
L57983-348342,1095,0
L40883-760448,703,1
L97400-330207,1095,0
L89657-984634,1095,0
L9547-215595,1095,0
L14570-705829,1095,0
L76080-236982,445,1
L68269-576971,1095,0
L85402-778871,1095,0
L43727-833000,1095,0
L86611-213637,1095,0
L81571-504249,1095,0
L27524-742758,1095,0
L28100-890360,1095,0
L73566-992597,1095,0
L10481-478980,1095,0
L74225-599199,1095,0
L67446-869365,1095,0
L53832-860106,1095,0
L34755-921953,382,1
L20573-366002,1095,0
L67296-46559,1095,0
L4082-449098,682,1
L88647-732505,1095,0
L86259-238356,1095,0
L80026-440762,1095,0
L91552-600109,674,1
L40314-827260,1095,0
L60352-776358,1095,0
L19812-21215,1095,0
L2233-527124,1095,0
L20943-122203,1095,0
L458-662651,1095,0
L7208-77747,1095,0
L45022-556977,1095,0
L82550-891139,1095,0
L40696-809252,1095,0
L12298-969663,1095,0
L41195-79735,1095,0
L51248-521719,1095,0
L68345-443091,1095,0
L87057-938308,673,1
L20962-819465,1095,0
L38000-480985,1095,0
L42409-101838,1095,0
L5252-461672,1095,0
L70614-879748,1095,0
L83163-722793,1095,0
L92668-312406,676,1
L20448-117452,1095,0
L99620-885332,1095,0
L26891-367040,1095,0
L87227-254896,1095,0
L4887-679205,1095,0
L48970-483033,716,1
L57153-199831,625,1
L95890-525280,1095,0
L88064-82854,1095,0
L34529-843723,1095,0
L84076-591467,1095,0
L26295-200126,1095,0
L10851-421316,1095,0
L46368-766136,1095,0
L36804-760456,1095,0
L1335-845590,1095,0
L99541-921799,1095,0
L89916-903516,1095,0
L52793-901324,1095,0
L57190-272648,1095,0
L4553-860807,1095,0
L8850-431897,1095,0
L85741-946432,652,1
L77833-76811,1095,0
L44747-470220,1095,0
L96418-270711,1095,0
L96960-118293,1095,0
L3767-299333,1095,0
L79401-138829,1095,0
L46977-625135,1095,0
L33222-628787,1095,0
L71794-96052,1095,0
L51756-87413,1095,0
L85772-162208,585,1
L1578-961412,1095,0
L11785-136104,1095,0
L85637-444848,710,1
L25995-922480,1095,0
L63075-690304,1095,0
L37677-645133,605,1
L98065-305688,1095,0
L80570-334938,1095,0
L96986-318943,1095,0
L3394-430885,1095,0
L35357-73086,1095,0
L40625-478253,1095,0
L30315-812186,1095,0
L38418-242651,1095,0
L43115-115344,1095,0
L85777-355352,1095,0
L46239-142050,1095,0
L25210-483345,1095,0
L61957-559520,1095,0
L51515-540736,1095,0
L36988-978620,1095,0
L91549-552456,702,1
L34885-718673,1095,0
L49265-642104,1095,0
L35029-268725,1095,0
L70219-390018,1095,0
L68521-162861,1095,0
L86751-651543,1095,0
L95906-560924,697,1
L4162-466768,1095,0
L57528-555994,1095,0
L25404-373429,509,1
L62146-858603,1095,0
L69364-639182,1095,0
L24587-861006,1095,0
L28868-992715,1095,0
L78226-822443,1095,0
L40525-116893,1095,0
L62220-831200,1095,0
L91905-22094,1095,0
L61897-600962,1095,0
L59982-671285,1095,0
L60412-564225,1095,0
L61782-353286,1095,0
L42933-87891,1095,0
L88186-383982,1095,0
L50436-503199,1095,0
L41063-879226,1095,0
L51393-399168,1095,0
L34222-70559,706,1
L55992-864421,1095,0
L74654-830331,1095,0
L62632-463454,1095,0
L86740-115153,1095,0
L79280-84388,1095,0
L21248-943735,1095,0
L44357-722393,702,1
L96147-772050,1095,0
L72992-661107,1095,0
L89562-954830,1095,0
L92886-435919,1095,0
L25881-428473,1095,0
L51695-191156,1095,0
L17040-159241,625,1
L22699-98007,511,1
L3411-290916,1095,0
L98187-310191,416,1
L26358-468892,1095,0
L3770-215961,1095,0
L3702-116619,693,1
L6182-296834,1095,0
L543-43947,467,1
L97854-886004,1095,0
L88914-923535,1095,0
L82888-760906,1095,0
L93992-172482,1095,0
L42922-520728,1095,0
L87868-368778,1095,0
L81809-971099,1095,0
L11574-400656,688,1
L46678-675506,1095,0
L23932-246572,1095,0
L60487-901178,1095,0
L56955-939426,1095,0
L53936-786361,1095,0
L86533-841470,1095,0
L72485-830987,1095,0
L3550-832649,1095,0
L27771-970174,1095,0
L18607-621878,1095,0
L39859-712462,1095,0
L72329-502280,1095,0
L5601-858277,1095,0
L40704-48450,1095,0
L60572-705824,613,1
L81753-915463,1095,0
L19615-429006,1095,0
L82935-788040,1095,0
L38908-851336,1095,0
L40613-13848,1095,0
L94170-832286,1095,0
L79415-812783,626,1
L83449-370098,1095,0
L33390-572885,1095,0
L31705-159525,1095,0
L74667-278632,1095,0
L93569-572547,1095,0
L80066-407501,1095,0
L47113-41891,647,1
L73176-305685,1095,0
L51443-705060,503,1
L69481-618749,1095,0
L67598-62468,1095,0
L9707-882550,1095,0
L45073-49392,1095,0
L51072-113159,1095,0
L57735-705843,433,1
L44128-96389,1095,0
L85854-900584,1095,0
L66661-925815,1095,0
L22003-783669,1095,0
L581-760234,670,1
L77218-686110,1095,0
L41915-589004,1095,0
L70614-648066,1095,0
L49608-586794,587,1
L20898-948345,1095,0
L72837-406844,1095,0
L37799-599318,1095,0
L82655-958219,623,1
L47717-723379,1095,0
L74902-365853,1095,0
L39883-695092,1095,0
L97424-938954,707,1
L7718-455700,1095,0
L38382-249159,1095,0
L45970-955422,1095,0
L59321-219908,709,1
L93982-841041,1095,0
L84258-506726,1095,0
L15303-982691,1095,0
L3170-75455,636,1
L31647-41649,412,1
L91825-552299,1095,0
L77219-374449,1095,0
L81262-16639,493,1
L59688-102173,1095,0
L50021-793727,1095,0
L55910-75095,1095,0
L40580-196409,1095,0
L85365-797924,1095,0
L78039-973183,1095,0
L71438-786887,1095,0
L37609-534594,1095,0
L26943-718419,1095,0
L64237-698950,1095,0
L10377-482595,1095,0
L36459-791181,1095,0
L88834-760957,1095,0
L97574-778116,1095,0
L33316-435621,1095,0
L64307-664438,1095,0
L98123-436721,1095,0
L1936-118734,1095,0
L71824-550876,1095,0
L83733-237153,1095,0
L12043-660581,1095,0
L72379-985555,1095,0
L80494-391331,1095,0
L70318-888038,1095,0
L21757-280842,1095,0
L80195-400069,1095,0
L22387-754396,1095,0
L92507-701647,717,1
L48270-691893,1095,0
L23349-547309,563,1
L14340-555005,1095,0
L30114-903668,1095,0
L94166-975149,1095,0
L56133-957452,1095,0
L17727-219891,1095,0
L44813-244583,652,1
L91990-772461,1095,0
L16205-120427,591,1
L86921-630678,679,1
L98829-171611,1095,0
L30783-156936,1095,0
L48643-317115,1095,0
L40461-149884,1095,0
L52970-559017,1095,0
L35703-749663,1095,0
L98115-595283,1095,0
L24262-203152,1095,0
L65985-882922,1095,0
L17787-140854,1095,0
L83663-839829,1095,0
L67578-956276,1095,0
L9316-454284,1095,0
L95572-39201,1095,0
L95048-77435,1095,0
L76704-124930,1095,0
L55470-535137,1095,0
L20052-530986,660,1
L55943-117716,628,1
L76121-65968,683,1
L49706-652920,1095,0
L60893-79394,1095,0
L30612-752272,1095,0
L82025-892864,1095,0
L77215-17307,543,1
L12133-591331,1095,0
L31276-478559,1095,0
L34160-488523,1095,0
L47267-600017,1095,0
L44538-123544,1095,0
L25789-810673,1095,0
L31768-452603,1095,0
L51655-546803,631,1
L71084-845550,1095,0
L20736-754953,1095,0
L62642-44432,551,1
L16522-157008,1095,0
L32682-133834,1095,0
L48634-352785,556,1
L15447-493047,1095,0
L17988-726666,1095,0
L17215-706018,1095,0
L39799-829868,695,1
L28424-963061,1095,0
L94632-808186,1095,0
L10127-658630,1095,0
L52499-35547,1095,0
L29377-191362,1095,0
L60649-756262,1095,0
L67236-240890,577,1
L91004-420820,1095,0
L1180-434204,1095,0
L52162-463658,1095,0
L43808-410237,1095,0
L44882-445418,690,1
L58227-470458,611,1
L82482-792943,615,1
L50165-534212,1095,0
L44837-199661,1095,0
L21379-185828,1095,0
L14482-992150,1095,0
L28278-11433,655,1
L39281-647405,1095,0
L1305-682057,1095,0
L68341-826896,1095,0
L26165-991909,1095,0
L30059-383455,1095,0
L54181-415710,1095,0
L25462-535156,1095,0
L22260-353577,1095,0
L58956-562177,1095,0
L15757-68026,1095,0
L91287-194162,1095,0
L92128-437640,1095,0
L86498-883182,1095,0
L9661-64926,1095,0
L14690-928440,600,1
L30910-333725,1095,0
L79735-10600,1095,0
L60557-887395,1095,0
L62586-46907,1095,0
L20016-747717,1095,0
L64387-521007,1095,0
L48182-713808,433,1
L8176-451658,1095,0
L43018-749281,1095,0
L38204-235997,1095,0
L63205-725899,1095,0
L91885-514664,1095,0
L70728-390217,1095,0
L51586-424991,554,1
L39866-797127,1095,0
L22313-100895,1095,0
L65279-533592,1095,0
L31614-871763,1095,0
L95929-395905,357,1
L16160-239231,1095,0
L10023-150212,1095,0
L99512-228513,1095,0
L40736-84183,1095,0
L27141-358200,1095,0
L46058-430555,1095,0
L1613-578560,1095,0
L8832-383118,1095,0
L48840-722249,1095,0
L41013-682159,1095,0
L45178-22270,1095,0
L43634-142896,1095,0
L65251-876224,1095,0
L77580-952935,1095,0
L10651-869856,1095,0
L66178-334952,1095,0
L13748-365792,714,1
L25803-668022,696,1
L10714-147578,1095,0
L54948-164154,1095,0
L61935-288525,1095,0
L38379-672783,1095,0
L96268-622943,663,1
L33435-61681,1095,0
L16834-274432,1095,0
L4060-429754,1095,0
L77871-317058,1095,0
L85054-338764,1095,0
L73130-523659,1095,0
L17448-453851,486,1
L93880-913407,1095,0
L90814-497092,1095,0
L76339-159023,425,1
L49392-15733,710,1
L81695-421978,1095,0
L24870-532570,643,1
L4557-650811,1095,0
L56337-705757,1095,0
L82792-96668,1095,0
L67810-281542,1095,0
L70697-760660,1095,0
L37114-240072,1095,0
L1501-209410,1095,0
L40953-46316,1095,0
L79553-202796,1095,0
L44560-730732,1095,0
L24090-142078,1095,0
L43061-990729,1095,0
L71026-173761,1095,0
L26659-228319,556,1
L89882-565602,1095,0
L94672-585392,1095,0
L72012-100797,1095,0
L10020-110669,1095,0
L47796-165338,1095,0
L80400-850737,662,1
L25569-341908,1095,0
L6805-435301,718,1
L35099-300059,1095,0
L81716-47827,1095,0
L21037-867955,693,1
L86375-496994,1095,0
L97175-478760,1095,0
L48131-723199,1095,0
L97922-45562,1095,0
L48469-61752,1095,0
L76948-703356,1095,0
L75474-280999,1095,0
L18107-895088,1095,0
L9480-425060,1095,0
L88849-455834,660,1
L96445-82788,697,1
L36484-316757,1095,0
L217-405606,1095,0
L77139-197396,1095,0
L20626-702267,1095,0
L5404-637313,1095,0
L99934-137558,1095,0
L84899-86386,1095,0
L88059-616143,1095,0
L2227-962148,1095,0
L20582-179017,1095,0
L11449-897621,1095,0
L67355-425281,1095,0
L17489-146329,1095,0
L1064-653410,502,1
L37771-591640,1095,0
L19410-998023,1095,0
L24253-774846,1095,0
L86183-794921,1095,0
L70828-265101,1095,0
L39077-880651,664,1
L28634-277059,1095,0
L62632-145700,1095,0
L65134-534985,1095,0
L40388-218723,1095,0
L46288-904432,1095,0
L85964-501063,1095,0
L2523-413939,468,1
L7806-427080,1095,0
L87989-950309,668,1
L78124-589457,1095,0
L43074-311659,1095,0
L14049-539898,1095,0
L16354-949635,1095,0
L85215-446631,1095,0
L34317-991966,1095,0
L1857-702437,1095,0
L69881-639374,1095,0
L84433-273223,1095,0
L47522-216070,1095,0
L97493-485189,613,1
L10193-810690,1095,0
L31846-741847,682,1
L75392-901555,1095,0
L84857-413539,1095,0
L95973-534690,1095,0
L24937-196868,688,1
L42193-268645,583,1
L98325-118047,673,1
L60584-167385,669,1
L5204-321963,1095,0
L47440-160639,1095,0
L1339-17472,1095,0
L21351-837839,1095,0
L32560-827128,1095,0
L24713-618758,1095,0
L1874-345052,1095,0
L40789-359525,1095,0
L36957-978977,1095,0
L31712-161651,1095,0
L38315-127735,1095,0
L5384-908888,1095,0
L39911-55511,1095,0
L16904-100394,1095,0
L98042-461021,523,1
L81680-213308,1095,0
L64592-805300,1095,0
L6690-814524,1095,0
L39299-53593,1095,0
L15593-179755,1095,0
L53513-620484,1095,0
L6521-834169,615,1
L45328-861517,1095,0
L98958-408214,1095,0
L52821-709905,1095,0
L45553-576513,1095,0
L38999-628255,1095,0
L97190-711718,1095,0
L83929-757477,1095,0
L54997-997168,1095,0
L20185-957487,1095,0
L83050-488870,1095,0
L52456-58660,1095,0
L28593-130248,1095,0
L62549-442482,1095,0
L5697-668655,1095,0
L12581-198629,1095,0
L9628-636165,1095,0
L55516-33354,1095,0
L46289-185156,1095,0
L35723-854943,1095,0
L91324-263071,655,1
L45404-606272,1095,0
L57466-176406,1095,0
L2229-859521,1095,0
L22976-986879,1095,0
L91682-570605,1095,0
L5547-684812,1095,0
L65989-381774,661,1
L24138-253262,1095,0
L63391-605038,1095,0
L94208-277123,1095,0
L30529-335972,1095,0
L73381-159863,1095,0
L7882-571074,1095,0
L60029-814439,1095,0
L78587-704841,1095,0
L47177-535450,1095,0
L4325-714309,1095,0
L38238-815043,1095,0
L93062-384842,1095,0
L46889-487522,1095,0
L88062-218758,1095,0
L37519-457677,705,1
L82112-380387,1095,0
L53825-16542,1095,0
L19242-502586,1095,0
L42221-377246,1095,0
L91003-77791,1095,0
L83593-156327,1095,0
L35628-122072,1095,0
L77877-284198,1095,0
L7446-353935,1095,0
L25128-231808,1095,0
L21552-518880,1095,0
L51853-765879,1095,0
L36033-223377,1095,0
L64645-104181,1095,0
L77130-301279,1095,0
L61006-712329,1095,0
L26745-311642,1095,0
L20442-649716,711,1
L20106-46840,1095,0
L33200-284176,1095,0
L74498-738048,1095,0
L8908-759161,1095,0
L69012-771211,651,1
L82076-923039,1095,0
L43413-497734,1095,0
L7768-826103,1095,0
L50989-505009,1095,0
L60999-875959,1095,0
L11409-887887,1095,0
L49526-127167,1095,0
L34499-705693,1095,0
L75004-85174,635,1
L58810-342010,1095,0
L96877-308073,1095,0
L82336-721640,631,1
L58644-248202,1095,0
L50542-782564,1095,0
L88167-512563,1095,0
L73892-22348,1095,0
L23581-458659,1095,0
L20066-718992,1095,0
L11857-134027,1095,0
