loan_id,days_to_early_default,default_flag
L34519-846414,1095,0
L9690-909904,1095,0
L3199-854900,1095,0
L31072-953419,1095,0
L38031-57993,1095,0
L57631-525130,1095,0
L57613-531872,1095,0
L18935-347929,1095,0
L81334-516808,1095,0
L66319-865135,1095,0
L82907-193034,691,1
L82975-696145,1095,0
L24533-76068,1095,0
L45699-991362,1095,0
L93598-61569,1095,0
L26299-463236,1095,0
L82469-803884,1095,0
L72710-535093,712,1
L416-794714,1095,0
L1610-732149,1095,0
L19032-171471,1095,0
L59818-103534,1095,0
L70236-888618,1095,0
L42602-579390,1095,0
L14843-808310,1095,0
L81569-448373,1095,0
L13117-727631,1095,0
L7224-18394,580,1
L21187-996671,1095,0
L54308-565925,495,1
L81177-317445,1095,0
L38883-428505,1095,0
L63843-281685,1095,0
L28125-320350,1095,0
L87965-690746,1095,0
L82913-945085,1095,0
L1790-118143,1095,0
L34011-546459,1095,0
L41175-321745,1095,0
L74447-682985,1095,0
L79428-599636,1095,0
L52055-467544,1095,0
L6958-213993,1095,0
L84563-162201,1095,0
L8138-492410,1095,0
L59403-976229,1095,0
L60988-647393,1095,0
L12307-644297,661,1
L30280-797128,1095,0
L45896-854286,1095,0
L50164-618502,1095,0
L80112-865527,673,1
L40154-446268,615,1
L75488-353819,1095,0
L3101-905171,1095,0
L64534-356517,1095,0
L44153-653951,709,1
L23028-56971,685,1
L44187-636155,1095,0
L17122-665667,1095,0
L35274-186506,1095,0
L20427-181650,1095,0
L24794-937233,1095,0
L34621-346646,1095,0
L75342-510896,1095,0
L9968-95839,1095,0
L73611-710323,1095,0
L30425-499941,1095,0
L25797-613154,1095,0
L50312-445615,1095,0
L43554-817272,1095,0
L60155-335762,1095,0
L98406-451024,1095,0
L88385-810880,1095,0
L44306-538818,1095,0
L69624-670087,1095,0
L42835-909464,1095,0
L17146-405560,1095,0
L4860-215772,1095,0
L29208-130505,1095,0
L1586-554490,1095,0
L42692-108381,548,1
L42212-400652,1095,0
L9416-683676,1095,0
L82374-715756,1095,0
L29384-670877,432,1
L29173-523030,1095,0
L67007-103350,1095,0
L58118-126574,1095,0
L35434-937947,1095,0
L25414-272146,712,1
L33787-219795,1095,0
L12871-320908,678,1
L51635-946308,1095,0
L22409-244794,1095,0
L3724-296700,1095,0
L85642-782162,719,1
L41917-10747,1095,0
L96291-352519,577,1
L54066-124847,1095,0
L23165-523084,1095,0
L8291-838064,1095,0
L60220-578631,1095,0
L42952-684917,678,1
L58513-646148,688,1
L80274-377525,621,1
L15869-162055,1095,0
L4058-738193,1095,0
L12377-569947,699,1
L15937-912129,1095,0
L96999-969571,1095,0
L77629-767820,1095,0
L61309-522973,1095,0
L80500-274184,1095,0
L3544-453166,1095,0
L81169-132293,1095,0
L95285-980648,604,1
L25783-468503,1095,0
L7560-845011,622,1
L1823-243158,1095,0
L4750-212817,635,1
L85005-420796,1095,0
L31743-663140,611,1
L92176-876971,548,1
L8250-953206,1095,0
L62847-45914,1095,0
L78879-544673,1095,0
L23982-963226,1095,0
L87756-392171,587,1
L53666-446126,1095,0
L12594-864716,1095,0
L6412-660322,704,1
L42532-493137,1095,0
L54370-98537,550,1
L17305-103752,1095,0
L68650-233918,1095,0
L24703-877246,1095,0
L42389-708474,649,1
L49466-483727,1095,0
L36797-829937,475,1
L21233-300480,1095,0
L4371-460538,1095,0
L25283-32676,671,1
L22027-994586,1095,0
L73335-157148,616,1
L64680-133287,1095,0
L80489-247100,1095,0
L15016-120561,1095,0
L57192-929681,1095,0
L40575-892448,1095,0
L48381-940239,1095,0
L74036-617926,1095,0
L30048-464570,1095,0
L8920-738183,706,1
L47386-863507,1095,0
L60428-775179,1095,0
L76377-671358,644,1
L25245-310458,1095,0
L20576-720381,1095,0
L21127-740214,1095,0
L77739-278101,1095,0
L66032-237167,1095,0
L71372-345871,1095,0
L29131-217763,1095,0
L36474-548045,1095,0
L88344-208949,1095,0
L43625-571130,1095,0
L51812-893793,611,1
L55666-138438,1095,0
L49195-783702,1095,0
L72620-983560,1095,0
L20634-339395,1095,0
L43717-573332,1095,0
L37510-217615,1095,0
L37532-785493,1095,0
L45935-821618,1095,0
L23325-642212,1095,0
L47473-147403,1095,0
L7527-900302,1095,0
L60888-508533,1095,0
L73733-194650,1095,0
L54446-678701,1095,0
L2437-162435,667,1
L29076-807145,437,1
L83294-995132,1095,0
L14641-668317,1095,0
L41580-199209,1095,0
L98972-553931,360,1
L65846-970479,1095,0
L2833-891493,1095,0
L93586-982664,566,1
L1384-715202,1095,0
L71500-119882,1095,0
L34816-522484,1095,0
L76003-621053,1095,0
L33557-959241,1095,0
L70065-787313,1095,0
L78752-882537,1095,0
L4225-966966,538,1
L58807-528485,1095,0
L31176-672966,1095,0
L34906-629751,1095,0
L97894-146184,600,1
L54411-509713,713,1
L85616-421513,1095,0
L96071-316814,507,1
L87480-777189,1095,0
L41516-698900,1095,0
L30981-220262,1095,0
L96403-544007,1095,0
L85820-228486,1095,0
L45138-920252,1095,0
L8810-605042,675,1
L14934-594770,1095,0
L14656-336044,1095,0
L79719-521068,1095,0
L72710-414129,523,1
L48221-668069,1095,0
L3655-581123,1095,0
L10121-634757,678,1
L97589-810707,618,1
L72555-711447,1095,0
L41678-645997,1095,0
L85397-939673,1095,0
L7372-56400,1095,0
L25243-794776,1095,0
L83627-646989,1095,0
L342-138388,1095,0
L27581-533133,1095,0
L41655-257093,1095,0
L93756-725471,1095,0
L61608-726598,1095,0
L46361-143899,696,1
L25546-636722,1095,0
L44542-84691,575,1
L34621-516055,1095,0
L54263-118228,1095,0
L63986-787512,1095,0
L19589-665463,1095,0
L57126-564602,1095,0
L77682-192225,1095,0
L45124-708146,1095,0
L42260-531228,1095,0
L30365-160709,1095,0
L85740-745179,1095,0
L16293-281167,570,1
L27712-414618,1095,0
L62835-449016,1095,0
L23199-541380,1095,0
L562-155680,1095,0
L23834-439958,1095,0
L13781-955212,1095,0
L36043-326478,1095,0
L75162-987025,1095,0
L38725-475651,601,1
L15753-354481,1095,0
L98533-374295,1095,0
L213-955434,495,1
L31667-177202,1095,0
L85903-241574,1095,0
L51935-782695,1095,0
L90859-459746,1095,0
L52207-749096,1095,0
L9228-426334,1095,0
L94702-518037,1095,0
L50656-790572,1095,0
L69448-949181,1095,0
L47394-899017,558,1
L11193-62990,1095,0
L75358-115265,1095,0
L13124-246886,1095,0
L60546-162240,1095,0
L2838-264238,1095,0
L39550-405160,607,1
L77413-231428,554,1
L73114-605895,1095,0
L93823-363144,1095,0
L23947-41732,1095,0
L42988-777502,1095,0
L54735-970113,1095,0
L86471-685111,1095,0
L14011-295169,1095,0
L86919-310347,1095,0
L5335-154074,1095,0
L71022-183578,1095,0
L9867-782271,1095,0
L48187-428794,1095,0
L86886-902676,1095,0
L13556-802766,1095,0
L26258-100805,1095,0
L67114-874017,1095,0
L99201-673377,685,1
L75381-410409,1095,0
L87934-255785,1095,0
L14317-452093,1095,0
L31773-284944,1095,0
L3031-472405,1095,0
L71328-520761,1095,0
L10969-188440,670,1
L85889-13074,1095,0
L82097-901032,1095,0
L54833-426957,1095,0
L2255-57114,1095,0
L25050-413809,678,1
L60347-94735,1095,0
L88695-628425,1095,0
L56076-844361,1095,0
L19172-119905,1095,0
L59700-956885,1095,0
L13289-389342,657,1
L55191-741762,1095,0
L27688-962229,1095,0
L12303-90342,1095,0
L27401-189894,1095,0
L27349-536844,1095,0
L58905-633114,1095,0
L62404-757264,1095,0
L75364-976322,716,1
L69354-898342,1095,0
L42894-269758,1095,0
L71272-344477,1095,0
L7389-144646,1095,0
L8981-802353,621,1
L21120-438191,719,1
L861-383405,1095,0
L87232-531538,1095,0
L12725-664872,599,1
L36561-465510,1095,0
L97097-35616,1095,0
L36194-309583,1095,0
L78852-414728,1095,0
L65353-907924,1095,0
L54299-444748,1095,0
L30603-488539,1095,0
L19696-420649,1095,0
L60085-762234,691,1
L6347-88731,670,1
L81632-696555,636,1
L66950-32350,1095,0
L21635-425044,1095,0
L87868-383595,1095,0
L67888-518003,1095,0
L84651-560505,1095,0
L79520-28814,1095,0
L30748-932401,1095,0
L53915-531504,1095,0
L95762-29280,1095,0
L18629-445972,1095,0
L31277-395287,1095,0
L36697-882122,1095,0
L76887-927743,1095,0
L59714-172376,1095,0
L29239-764862,1095,0
L45482-234127,1095,0
L56262-439694,1095,0
L31254-455854,292,1
L73491-325399,1095,0
L28797-626728,1095,0
L68051-186193,1095,0
L56078-907131,610,1
L17206-684795,1095,0
L34697-42271,592,1
L36275-868801,1095,0
L33089-206719,1095,0
L16629-961546,1095,0
L14009-543854,1095,0
L99312-324353,1095,0
L47200-236907,1095,0
L20271-61522,1095,0
L75027-92237,1095,0
L4310-860700,1095,0
L38230-363982,676,1
L60488-966422,1095,0
L83526-76957,1095,0
L76655-823867,1095,0
L52990-48123,1095,0
L67144-733509,1095,0
L14913-487546,1095,0
L74593-480928,1095,0
L90773-574950,1095,0
L4626-258178,1095,0
L95348-805452,1095,0
L60655-458111,1095,0
L19168-986544,1095,0
L41149-478644,1095,0
L97772-682488,711,1
L47845-851553,1095,0
L98765-543748,1095,0
L22586-797441,1095,0
L39971-111371,448,1
L30378-950864,1095,0
L66703-932085,1095,0
L50586-878688,413,1
L60756-168478,1095,0
L55296-847744,714,1
L17746-563284,1095,0
L86670-804794,1095,0
L3111-307325,1095,0
L52633-958630,1095,0
L10855-178816,1095,0
L89106-355597,1095,0
L96003-510445,1095,0
L46809-919313,1095,0
L14322-501573,1095,0
L85504-348608,1095,0
L5376-219763,1095,0
L7122-44085,673,1
L82292-164324,1095,0
L72518-249444,509,1
L87673-446946,631,1
L68989-655268,1095,0
L53629-399709,1095,0
L55975-296374,1095,0
L33430-858633,1095,0
L23732-483684,505,1
L97606-314726,682,1
L3718-234955,1095,0
L82055-63756,1095,0
L81622-707786,1095,0
L18745-475300,1095,0
L48041-936076,1095,0
L17921-451173,1095,0
L69978-939284,1095,0
L86176-482533,688,1
L70278-680873,1095,0
L73735-770596,1095,0
L2835-251072,1095,0
L695-119110,1095,0
L40080-121048,1095,0
L61117-500287,1095,0
L94999-346045,1095,0
L94252-64610,1095,0
L78797-886660,1095,0
L35073-629733,673,1
L53742-216760,1095,0
L85853-597919,1095,0
L60367-651011,679,1
L22312-289606,680,1
L79922-630323,441,1
L77181-983384,1095,0
L46807-450450,1095,0
L10384-960121,1095,0
L62640-865485,1095,0
L93326-740396,1095,0
L79340-386456,1095,0
L12668-993430,1095,0
L6126-570982,1095,0
L82436-740584,574,1
L63296-662783,614,1
L72565-571141,1095,0
L37623-776108,1095,0
L76583-616383,1095,0
L5215-263462,1095,0
L88623-105643,1095,0
L17113-34969,651,1
L17503-833270,1095,0
L7833-939121,1095,0
L29065-158013,1095,0
L98045-599675,1095,0
L3187-337011,1095,0
L41959-510004,1095,0
L54566-209401,1095,0
L20752-72214,1095,0
L25213-752893,1095,0
L82302-977681,1095,0
L11747-841262,1095,0
L7223-461993,1095,0
L40801-459698,1095,0
L9677-933925,1095,0
L44722-407918,1095,0
L40963-786895,1095,0
L75744-900454,1095,0
L85993-91779,1095,0
L82653-128126,597,1
L72328-287638,1095,0
L83730-817858,1095,0
L22955-620949,1095,0
L56784-238352,703,1
L17253-285771,1095,0
L60077-453892,1095,0
L93517-334498,1095,0
L62158-63775,1095,0
L68131-898162,1095,0
L82465-250968,1095,0
L62643-233690,1095,0
L56896-141151,1095,0
L43542-832922,1095,0
L76742-215445,569,1
L12717-769294,513,1
L15016-968293,569,1
L35472-437905,712,1
L60630-69550,1095,0
L40317-136480,1095,0
L92640-514396,1095,0
L32748-137778,1095,0
L32183-611536,1095,0
L33678-688619,1095,0
L60109-880948,680,1
L72479-121262,1095,0
L41735-377268,1095,0
L28107-128962,1095,0
L72687-293787,1095,0
L66832-544491,1095,0
L6732-520319,696,1
L45215-753637,1095,0
L41218-964766,1095,0
L5112-353358,1095,0
L66646-783011,1095,0
L64237-209857,1095,0
L69945-198557,1095,0
L50828-347721,1095,0
L77219-167161,1095,0
L23049-460936,543,1
L94100-763914,1095,0
L20963-26788,1095,0
L58408-474200,1095,0
L36480-783855,1095,0
L7478-710074,654,1
L25223-973593,1095,0
L46843-498371,1095,0
L35995-411381,1095,0
L59054-167035,1095,0
L25177-370269,712,1
L45484-433283,1095,0
L29044-329290,1095,0
L72445-976660,617,1
L88156-567138,1095,0
L57805-12079,1095,0
L64063-565497,1095,0
L69121-694490,1095,0
L70055-340856,579,1
L41068-11117,636,1
L5955-225954,1095,0
L95514-685988,1095,0
L96699-128045,1095,0
L23639-611849,1095,0
L16723-415781,1095,0
L98558-688619,1095,0
L60520-161061,1095,0
L12947-896703,1095,0
L73136-28886,1095,0
L81944-661600,646,1
L4655-427088,1095,0
L52834-347159,1095,0
L35797-146056,1095,0
L24967-249587,1095,0
L4705-685508,1095,0
L13031-273745,1095,0
L96632-879364,1095,0
L14467-391815,1095,0
L3577-710655,675,1
L47678-954387,1095,0
L53595-312992,1095,0
L94057-630344,1095,0
L26446-822181,1095,0
L32022-684664,1095,0
L94260-668597,1095,0
L14855-665236,1095,0
L32712-814613,1095,0
L14598-339691,676,1
L20526-237263,1095,0
L12411-28464,1095,0
L55358-852848,1095,0
L75767-91084,534,1
L34803-86777,694,1
L97437-53692,689,1
L16447-523469,515,1
L11250-644565,1095,0
L22259-403404,1095,0
L30485-470516,1095,0
L77913-374598,1095,0
L92606-421016,642,1
L72767-731819,1095,0
L52680-138906,1095,0
L35083-693891,1095,0
L36886-840926,1095,0
L85558-131514,1095,0
L74940-483831,1095,0
L56983-263530,1095,0
L12683-225102,1095,0
L99590-761182,1095,0
L4669-100888,1095,0
L11560-930619,1095,0
L92369-839762,1095,0
L20855-38566,1095,0
L32519-111538,1095,0
L45922-661528,1095,0
L12964-600720,704,1
L33202-999640,1095,0
L934-979727,612,1
L54274-627907,705,1
L44982-692855,594,1
L89531-19822,647,1
L64302-826564,1095,0
L12788-523177,1095,0
L59573-619113,1095,0
L92206-943591,570,1
L57290-520428,1095,0
L96044-824871,1095,0
L41683-928760,1095,0
L73993-652778,1095,0
L49438-306099,1095,0
L27566-430009,568,1
L30727-87380,717,1
L25642-610398,1095,0
L69493-170429,1095,0
L92333-484198,1095,0
L24680-958222,1095,0
L32197-424915,1095,0
L16713-209261,548,1
L42966-409520,1095,0
L80077-649517,1095,0
L10313-926828,1095,0
L76319-189133,1095,0
L64573-613192,1095,0
L10613-48256,1095,0
L98517-413539,1095,0
L5481-97343,580,1
L40804-480902,642,1
L7459-855483,1095,0
L39535-750913,1095,0
L67892-157196,1095,0
L66011-132504,1095,0
L46816-454504,1095,0
L50084-620105,1095,0
L28691-629172,1095,0
L93470-615355,1095,0
L21119-68618,1095,0
L19160-232182,1095,0
L87697-767685,1095,0
L22083-97006,1095,0
L92611-989110,1095,0
L63257-119988,1095,0
L67231-730135,1095,0
L85045-754632,1095,0
L10886-912560,1095,0
L6211-663710,1095,0
L98247-885243,1095,0
L28457-45609,492,1
L10449-46138,1095,0
L77738-827686,598,1
L36302-999550,557,1
L77545-710982,1095,0
L48920-879623,1095,0
L91262-659093,1095,0
L41889-142609,1095,0
L7252-714462,1095,0
L90115-268599,662,1
L93270-530238,680,1
L1062-499864,1095,0
L98304-151548,1095,0
L1580-460230,1095,0
L81680-148303,1095,0
L6553-225071,1095,0
L43757-950389,585,1
L39977-786136,1095,0
L79126-714932,1095,0
L5030-915788,1095,0
L41982-681791,1095,0
L75958-341600,533,1
L14834-282199,704,1
L17173-907112,1095,0
L43398-854765,1095,0
L4049-138096,1095,0
L6928-640041,1095,0
L60800-59873,1095,0
L72395-119476,713,1
L87910-866117,1095,0
L99744-80336,1095,0
L5644-669016,1095,0
L38342-443892,1095,0
L73603-296226,1095,0
L39559-254667,1095,0
L12906-112302,1095,0
L70546-204508,1095,0
L72855-128318,712,1
L43588-371606,1095,0
L83201-710674,1095,0
L97641-989615,1095,0
L65749-951733,715,1
L80057-716477,554,1
L61490-973942,1095,0
L89811-657576,1095,0
L61574-474539,1095,0
L17042-684275,604,1
L81488-880213,1095,0
L84115-38791,1095,0
L61709-552675,1095,0
L15833-281150,1095,0
L88282-841362,1095,0
L92029-404520,1095,0
L41042-398316,1095,0
L24939-719634,1095,0
L54159-198796,1095,0
L84693-54117,1095,0
L62255-637478,1095,0
L52971-480145,1095,0
L3385-611979,1095,0
L83572-451098,1095,0
L96961-753736,1095,0
L50838-113265,1095,0
L7760-648585,1095,0
L46923-198347,1095,0
L99754-922500,1095,0
L96486-805924,1095,0
L99927-821562,1095,0
L5773-298509,1095,0
L75069-513085,1095,0
L45341-452156,1095,0
L70887-196470,1095,0
L80163-202390,1095,0
L48718-547302,1095,0
L61809-822509,1095,0
L59550-146959,1095,0
L13592-797310,1095,0
L78037-579251,1095,0
L69421-96640,1095,0
L4240-286532,1095,0
L24779-884979,646,1
L36904-276500,1095,0
L95209-481246,1095,0
L61247-34215,1095,0
L81985-616224,1095,0
L17750-208967,1095,0
L57955-294600,709,1
L49672-696418,689,1
L47993-966287,1095,0
L42324-365977,285,1
L26077-844096,1095,0
L77687-163672,1095,0
L3135-200391,1095,0
L68686-753255,1095,0
L53431-786608,1095,0
L75219-820810,1095,0
L33442-18371,1095,0
L40547-93854,1095,0
L31318-583105,1095,0
L50968-806009,1095,0
L33607-187027,1095,0
L5072-358925,1095,0
L50651-272933,1095,0
L28231-279442,697,1
L71276-693147,1095,0
L92525-50520,1095,0
L48774-794464,1095,0
L41548-328441,1095,0
L52913-774003,1095,0
L77925-680890,1095,0
L2809-608510,1095,0
L88119-348047,1095,0
L99392-143996,1095,0
L71822-279396,1095,0
L38349-360619,1095,0
L98885-375327,685,1
L83042-303515,1095,0
L81303-331727,688,1
L98431-588434,1095,0
L82927-942959,1095,0
L29749-325221,1095,0
L37259-544295,1095,0
L88069-387404,1095,0
L1307-580865,1095,0
L41956-84652,1095,0
L20657-275956,517,1
L6391-773705,1095,0
L63359-100262,671,1
L1556-61353,1095,0
L3344-923174,1095,0
L30121-804413,1095,0
L72688-992735,1095,0
L57655-297660,1095,0
L30382-481014,588,1
L40964-503772,1095,0
L93950-187747,1095,0
L13227-279002,1095,0
L22299-241448,694,1
L87454-306457,1095,0
L26116-293129,1095,0
L70247-842749,717,1
L62932-55015,1095,0
L15416-580225,1095,0
L48795-345916,1095,0
L92984-787964,704,1
L30475-160295,1095,0
L29758-640715,1095,0
L73047-935676,1095,0
L96790-288412,1095,0
L54387-970295,1095,0
L59428-898913,650,1
L82901-412611,705,1
L71057-385576,1095,0
L88908-914751,687,1
L63942-323153,667,1
L88031-537295,713,1
L92894-225794,1095,0
L7392-441832,1095,0
L5091-351061,1095,0
L29959-775487,690,1
L2867-160384,1095,0
L3202-719975,550,1
L48902-621552,1095,0
L10796-571210,1095,0
L38352-59653,1095,0
L87765-381389,1095,0
L3532-131079,1095,0
L67347-728832,1095,0
L11079-19360,1095,0
L49975-391929,1095,0
L6359-376058,1095,0
L14489-210198,1095,0
L61136-712320,1095,0
L98833-311352,1095,0
L60335-401718,1095,0
L71971-577744,1095,0
L80428-258107,1095,0
L3687-159155,1095,0
L84193-242010,1095,0
L63633-790463,1095,0
L67005-620747,1095,0
L35404-414259,1095,0
L9729-97584,1095,0
L76839-723681,1095,0
L69770-628647,1095,0
L46762-721514,1095,0
L22798-920216,1095,0
L1345-534389,640,1
L49396-190667,713,1
L11637-976770,1095,0
L21163-820359,1095,0
L76171-288508,1095,0
L36486-720828,1095,0
L77841-879507,1095,0
L48741-48893,1095,0
L80642-56227,1095,0
L80229-285398,1095,0
L47179-244171,1095,0
L25356-967146,1095,0
L340-594429,1095,0
L9040-280658,1095,0
L4906-770659,1095,0
L95576-725933,338,1
L76001-186021,1095,0
L50303-137566,641,1
L49658-183110,1095,0
L32196-698367,1095,0
L62042-761277,1095,0
L84264-841212,1095,0
L16698-492178,1095,0
L29803-228671,1095,0
L9832-536058,1095,0
L3451-522021,1095,0
L54477-504742,1095,0
L55087-990531,1095,0
L88192-550856,1095,0
L75232-52876,1095,0
L91312-878260,1095,0
L4932-689486,1095,0
L27274-435883,1095,0
L52152-995605,666,1
L95179-773652,1095,0
L37827-501958,1095,0
L36144-943447,1095,0
L70802-803351,1095,0
L19755-445027,1095,0
L23894-380034,1095,0
L90193-715960,1095,0
L71210-494446,409,1
L94907-209813,1095,0
L2423-338517,1095,0
L69341-458969,686,1
L57387-503536,666,1
L29255-144697,1095,0
L4579-855858,1095,0
L90543-713918,1095,0
L38755-615093,1095,0
L65836-819754,1095,0
L76619-487074,1095,0
L69627-921828,1095,0
L1753-414017,1095,0
L44862-189655,1095,0
L48660-990389,1095,0
L91851-165585,1095,0
L62543-624610,1095,0
L6828-708389,1095,0
L77174-198576,1095,0
L47581-85033,1095,0
L10828-161718,1095,0
L77251-930761,1095,0
L57497-166212,1095,0
L40315-122515,674,1
L12810-286982,1095,0
L30264-350956,1095,0
L68836-528123,1095,0
L38272-75541,1095,0
L87376-662820,1095,0
L62389-148494,537,1
L61211-602093,1095,0
L88616-479681,1095,0
L14286-500175,1095,0
L49339-786274,1095,0
L34655-38434,1095,0
L88675-878073,694,1
L67599-83058,595,1
L84427-980592,1095,0
L92158-598700,1095,0
L389-646072,1095,0
L91354-636382,1095,0
L21084-784620,1095,0
L41631-233112,1095,0
L80436-581296,539,1
L99507-507578,1095,0
L71004-89074,1095,0
L17457-75853,1095,0
L55892-615282,1095,0
L90532-55830,601,1
L27687-898878,1095,0
L70303-580711,1095,0
L20361-572600,570,1
L96628-645234,1095,0
L89796-627526,1095,0
L94882-533932,1095,0
L70318-976889,1095,0
L13730-667961,712,1
L67460-198247,1095,0
L63907-77619,1095,0
L13174-159572,1095,0
L32548-32652,1095,0
L65841-882278,1095,0
L1932-693401,1095,0
L44261-152806,1095,0
L4703-296310,390,1
L5460-383230,1095,0
L71538-873000,610,1
L58615-68321,1095,0
L62131-951961,1095,0
L43320-281688,1095,0
L22279-310512,1095,0
L46262-429833,1095,0
L19601-790118,1095,0
L3177-486042,1095,0
L99827-831207,1095,0
L67332-344401,1095,0
L40028-355420,1095,0
L17517-575257,1095,0
L78308-389343,1095,0
L32315-141841,1095,0
L33213-184407,1095,0
L92661-475495,552,1
L74930-991943,1095,0
L86560-264773,1095,0
L91864-915095,1095,0
L7546-118067,1095,0
L35077-743188,1095,0
L84155-376624,1095,0
L97698-119275,1095,0
L99611-166300,1095,0
L30315-515752,1095,0
L13154-737084,1095,0
L58378-650220,1095,0
L6560-154566,1095,0
L49126-324151,1095,0
L61028-125029,1095,0
L62597-974683,1095,0
L63947-925100,697,1
L87960-958786,1095,0
L58533-197001,466,1
L69850-602882,1095,0
L92773-585389,508,1
L58222-826783,1095,0
L11802-573674,685,1
L67663-556764,1095,0
L68748-446610,1095,0
L52788-622592,1095,0
L26114-193311,1095,0
L29233-672470,1095,0
L89758-24805,1095,0
L56473-696299,1095,0
L17192-102799,1095,0
L87025-947012,1095,0
L19920-587248,1095,0
L82028-322364,577,1
L756-287309,1095,0
L46527-18607,1095,0
L90615-10248,1095,0
L42779-225989,1095,0
L31986-874290,1095,0
L39188-399154,1095,0
L58674-758892,1095,0
L47719-32508,1095,0
L67477-828847,1095,0
L84862-115634,661,1
L61362-466865,1095,0
L96731-998567,1095,0
L95921-742944,1095,0
L51329-915152,677,1
L28035-327911,1095,0
L90233-266190,1095,0
L73394-233623,1095,0
L44239-77125,1095,0
L88415-596047,679,1
L75879-537419,1095,0
L96403-328724,1095,0
L6820-455301,669,1
L77155-24800,1095,0
L89410-154210,1095,0
L8521-440016,579,1
L4884-613819,1095,0
L45422-974134,1095,0
L89699-771229,1095,0
L10979-993830,1095,0
L67401-485221,1095,0
L29962-931258,1095,0
L92231-799806,1095,0
L8405-392429,1095,0
L81326-117267,1095,0
L41361-769874,1095,0
L47793-323894,472,1
L74415-438630,678,1
L32583-738444,720,1
L97876-599141,1095,0
L26997-695133,1095,0
L57751-267459,1095,0
L26000-231536,1095,0
L1611-684699,518,1
L21930-272529,1095,0
L14010-675736,1095,0
L79899-356437,606,1
L76039-554870,1095,0
L49092-221932,1095,0
L46868-165423,1095,0
L74017-720930,1095,0
L94762-888001,713,1
L95983-910415,1095,0
L22777-53340,1095,0
L16384-72019,1095,0
L79395-51286,561,1
L30022-612697,501,1
L32210-501995,514,1
L32063-319532,550,1
L3019-625144,523,1
L54204-56512,560,1
L23292-923542,634,1
L48580-909967,1095,0
L3465-781983,1095,0
L61426-877684,1095,0
L17684-209101,638,1
L77025-873361,674,1
L39714-871436,1095,0
L82939-980299,331,1
L16651-812010,1095,0
L34128-363398,1095,0
L73987-458907,1095,0
L77299-389874,1095,0
L47775-251949,1095,0
L33712-496535,1095,0
L97831-542618,1095,0
L86097-340964,1095,0
L84931-835600,1095,0
L31924-684437,1095,0
L62794-906528,1095,0
L29938-780393,1095,0
L85010-326653,1095,0
L45278-343662,1095,0
L24307-400178,597,1
L20490-446232,1095,0
L31847-456865,1095,0
L22722-886360,1095,0
L32038-756186,1095,0
L76668-864655,1095,0
L94967-807378,1095,0
L50983-881406,1095,0
L41846-214901,708,1
L83756-535450,1095,0
L65901-677812,484,1
L94544-384829,1095,0
L98010-406323,1095,0
L57316-563361,1095,0
L4337-337895,1095,0
L44876-504507,668,1
L81304-373621,1095,0
L89090-725532,658,1
L87769-312611,1095,0
L47330-440483,1095,0
L83496-169093,1095,0
L36417-448868,1095,0
L66727-852937,1095,0
L60514-16313,1095,0
L14988-880535,1095,0
L376-916564,1095,0
L16174-593578,1095,0
L57020-974280,1095,0
L60745-708493,1095,0
L36323-358071,714,1
L94750-791650,1095,0
L34376-410061,621,1
L29628-686723,1095,0
L6890-450552,1095,0
L38867-587729,1095,0
L85616-173612,1095,0
L59259-897750,707,1
L94858-748966,1095,0
L81643-653889,1095,0
L23003-498746,1095,0
L6179-287662,1095,0
L68634-936124,589,1
L65775-295655,1095,0
L35691-825015,1095,0
L90035-550034,1095,0
L19689-812701,1095,0
L13652-426899,608,1
L39041-834485,1095,0
L5892-394426,1095,0
L10125-121753,562,1
L61341-812365,1095,0
L89899-211770,1095,0
L44283-556859,1095,0
L7237-767091,1095,0
L36073-289621,612,1
L60102-631661,647,1
L98568-47777,1095,0
L99133-649079,1095,0
L21591-78918,1095,0
L39730-439173,1095,0
L51306-261568,1095,0
L68912-126287,1095,0
L79607-41569,1095,0
L79536-400088,1095,0
L280-780334,1095,0
L39951-11587,1095,0
L52083-49205,1095,0
L64057-971106,1095,0
L52623-358888,1095,0
L69996-938089,1095,0
L91832-263513,1095,0
L96387-745364,1095,0
L22154-215662,1095,0
L94721-765351,662,1
L27475-797266,1095,0
L34952-986312,1095,0
L59051-725452,1095,0
L14863-804484,1095,0
L94798-793500,562,1
L43921-853424,410,1
L76387-636021,1095,0
L59033-840992,1095,0
L57529-677137,649,1
L72148-616348,1095,0
L51359-458656,565,1
L81318-618571,682,1
L63400-83354,630,1
L16737-902758,699,1
L1728-954251,560,1
L777-993890,1095,0
L90330-901568,1095,0
L56738-834072,1095,0
L6685-99216,1095,0
L26499-99646,1095,0
L50928-646207,1095,0
L54336-256868,594,1
L87874-935831,1095,0
L17791-340893,1095,0
L51598-352764,1095,0
L42632-469367,1095,0
L63180-276743,1095,0
L1284-739403,1095,0
L93532-610514,1095,0
L69595-733067,1095,0
L79459-829330,703,1
L77331-66248,1095,0
L73341-479923,1095,0
L99399-11032,1095,0
L56896-618366,1095,0
L85628-773731,1095,0
L97599-857484,1095,0
L9511-513479,657,1
L35348-167480,659,1
L3901-894382,1095,0
L99364-765863,1095,0
L51637-540164,1095,0
L77664-986827,1095,0
L23787-607282,1095,0
L67299-215174,1095,0
L47615-695803,1095,0
L4190-829486,1095,0
